acronym,title,projectUrl
HAJDUCH MARTIN,Use of embryo specific emb mutants for the production of germless maize kernels,0
MEYNIER,Effects of plant stanols esters on postprandial lipoprotein metabolism and on plasma fat soluble antioxidant and vitamin concentrations in diabetic subjects,0
PARASKEVIS DIMITRIOS,Molecular epidemiology of hiv 1 intersubtype recombinant strains,0
SANCHEZ-MORENO GONZA,Dietary factors and protein oxidation in redox defence regulation,0
BEATRIX FAHNERT,Native production of wnts as an example for cystine rich proteins,0
"DALMAU-SANTAMARIA, I",Characterisation of glia and their precursors in the human brain,0
ZSOLT NEMETHY,Corticosteroids and hippocampal cell survival and protection novel signaling pathways,0
BOHUS OBERT,Gene transfer via the androgenic pathway in barley,0
"BORGEN, KATRINE",Epidemiology and function of the variant esp gene in enterococcus faecium,0
"TERVANIEMI, MARI",Neurocognitive comparison of speech and music processing,0
"ACEBES, ANGEL JOSE",What makes a neuron to be male or female,0
VERHOEYEN ELS,Upgrading lentiviral vectors for therapeutic gene delivery to resting cells still refractory to gene transfer,0
NIKOLAOS MAVROUDIS,Factors affecting nutrient release from plant based foods,0
BRET,Renilla luciferase yellow fluorescence protein chimerae as indicators for real time monitoring of camp and camp induced phosphorylation in living cells based on bioluminescence resonance energy transfer BRET,0
"MURILLO, ISABEL",Probing gibberrellin 3 oxidase function in plant development by rna interference,0
CRISTINA PASCUAL RAM,Escherichia coli 0157 h7 rpos site directed mutants ability to compete and survive in food,0
MONIER CYRIL,Plasticity of thresholds for recruiting and applying synaptic inhibition in vitro and in vivo,0
GEVAUDANT FREDERIC,Differential regulation of plant plasma membrane h atpases by a biotic factors,0
"KLARHOEFER, MARKUS",Development of ultrafast mri techniques for functional and physiological brain imaging,0
CHRISTOS COLOVOS,Structural studies of the s cerevisiae and h sapiens peroxin pex14p,0
CHRISTIAN MEISEL,Gene expression studies in inflammatory arthritis,0
0,Function of the normal and pathological cochlea,0
KINETICS,Enzyme kinetics during thermal and non thermal food processing,0
FOOD INTERFACES,Food emulsions and foams interfacial behaviour and functionality,0
GENES IN AUTOIMMUNE,Identification and functional characterization of genes involved in autoimmune diseases,0
CLC,Identification of ion channels in osteoclasts,0
PSYCHOLOGY OF FOOD C,Consumer psychology understanding food choice and its effects on psychological well being,0
CHIMERIC PROTEINS,Artificial chimeric proteins as diagnostic vaccine and gene therapy carriers,0
0,Interactions between cortical areas in perception attention and awereness of visual motion,0
0,Characterization of a new model of parkinson s diisease induced by expression of alpha synuclein in the midbrain,0
0,Seasonality of the spatial distribution of inorganic contaminants in tree crowns,0
JAKOB WOLFART,How can the cortex dynamically control information transfer in thalamus,0
GASCHECK FOR VRS,Gascheck a reliable control and check of vapours at petrol stations for improved environment,0
BLOODGEN,Blood grouping and genotyping improving patient safety and blood transfusion compatibility,0
OPICS,Optimised Integrated Collector Storage low cost solar thermal systems for houses and offices,0
EPS,Energy peaks having system for elevators,0
IBPV,Innovative Battery Cell for PV Applications,0
CLON,CLUSTER OF NEW INNOVATIVE SUN REFLECTION CONCENTRATORS,0
INCOS,INNOVATIVE COOLING SYSTEM FOR SHIPS,0
DEEPCUT,ROV Operated Rotating Electrode Cutting System for Deep Water Applications and Removal of Offshore Structures,0
ECO-DIESEL,ECO EFFICIENT OPTIMISATION OF BIODIESEL PRODUCTION BY INNOVATIVE METHODS AND UTILISATION OF BY PRODUCTS,0
HYDRA,Hybrid latent sensible compact storage Devised for combined thermal solar energy applications Refrigeration heating and Air conditioning,0
SCHARP,Sustainable Combined Heat Absorption Refrigeration And Power,0
SUSTAINABLE COMMUNIT,Definition Of The Characteristics Of sustainable Communities Identification Of Sucess Factors And Dissemination Of The Concept,0
PV-LIGHT,Light Weight PV louvres For Multifunctional Solar Control And Daylighting Systems With Improved Building Integration Target Action E,0
ANDASOL,Andasol 50 MWe Eurotrough Solar Thermal Plant with Thermal Storage in the Marquesado Valley Granada Spain,0
REVIVAL,Retroffiting For Environmental Viability Improvement Of Valued Architectural Landmarks,0
HYETEDIS,Dissemination of European Hydrocarbons Technologies,0
COST ACTION E8,Support for the organisation of a workshop entitled mechanical performance of wood and wood products held in wageningen the netherlands from 11 to 12 november 1999 in the frame of cost action e8,0
COST ACTION 623,Support for short term scientific missions stsm on soil erosion and global change in the frame of cost action 623 exercice 1999,0
COST ACTION A15,Support for short term scientific missions stsm on reforming social protection systems in europe comparing dynamics of transformations of social protection systems in the context of globalisation and european construction in the frame,0
COST ACTION 716,Support for short term scientific missions stsm on exploitation of ground based gps for climate and numerical weather perdiction applications in the frame of cost action 716 exercice 1999,0
COST ACTION B12,Support for short term scientific missions stsm on radiotracers for in vivo assessment of biological functions in the frame of cost action b12 exercice 1999,0
ELENA NATALE,Neural bases of exogenous versus endogenous visual spatial attention,0
VIRGINIE MOUCADEL,Identification of genes regulated by stat proteins in leukemic cells,0
LEPICARD EVE,Molecular genetics of learning and memory investigation of camkii function,0
ADOLF BAUMGARTNER,The effect of oestrogens oestrogen like compounds and antioxidants on human sperm,0
COST ACTION 623,Support for the organisation of a workshop entitled soil erosion and global change rainfall simulation held in leicester uk from 18 to 21 april 1999 in the frame of cost action 623,0
COST ACTION 824,Support for the organisation of a workshop entitled cellular and molecular aspect of pollen enbriogenesis held in prague czech republoc from 22 to 24 april 1999 in the frame of cost action 824,0
COST ACTION 816,Support for the organisation of a workshop entitled biological control of weeds in europe held in basel switzerland from 28 to 30 june 1999 in the frame of cost action 816,0
COST ACTION G2,Support for the organisation of a workshop entitled information technology and archaelogical resource management held in norwich uk from 15 to 16 may 1999 in the frame of cost action g2,0
COST D9,Support for the organisation of a workshop entitled quantum systems in chemistry and physics held in paris france from 22 to 27 april 1999 in the frame of cost action d9,0
COST ACTION 516,Support for the organisation of a workshop entitled tribology symposium held in mol belgium from 20 to 21 may 1999 in the frame of cost action 516,0
COST ACTION E8,Support for the organisation of a workshop entitled damage in wood held in bordeaux france from 27 to 28 may 1999 in the frame of cost action e8,0
COST ACTION 518,Support for the organisation of a workshop entitled molecular materials and functional polymers for advanced devices held in tampere finland from 24 to 26 october 1999 in the frame of cost action 518,0
COST ACTION G2,Support for the organisation of a workshop intitled utilisation du syst me d information g ographique pour la recherche des cadastres antiques held in athens greece from 26 to 28 may 2000,0
COST ACTION G1,Support for the organisation of a workshop entitled non destructive elemental analysis in large depth held in berlin germany from 29 to 30 october 1999 in the frame of cost action g1,0
COST ACTION P2,Support for the organisation of a workshop entitled applications of nonlinear optical phenomena and related industrial perpectives held in napoli italy from 6 to 9 october 1999 in the frame of cost action p2,0
COST ACTION B9,Support for the organisation of a workshop entitled 3rd cost b9 iocd congress on antiprotozoal chemotherapy and tryanosomiasis and leshmaniasis seminars held in bruges belgium from 28 to 31 may 1999 in the frame of cost action b9,0
SOIL PROTECTION,International conference on sustainable soil management for environmental protection soil physical aspects,0
SFUPFERN,Seminar of farmers using precision farming to establish research needs,0
AIRNF-IMPACT,Assessment of the commercial impact of shared cost research in the area of non food products supported under the air 1991 1994 programme,0
EAAP - SCHOLARSHIPS,Support for participation by young scientists at the eaap annual meeting 26 29 august 2001,0
ICETOOLS,Wind turbines in icing environment improvement of tools for siting certification and operation,0
0,Improvement on the buildings energy efficiency through the development of new fasades based on heat accumulators,0
0,Mineral based poreus tiles,0
0,Aluminium mmc extruded products with high stiffness and wear resistance,0
ERNST J. WOLTERING,Isolation and characterisation of novel proteases involved in plant programmed cell death disease resistence and senescence,0
"HOEBERICHTS, FRANK",Novel strategies to improve salt tolerance of agricultural crops based on anti apoptotic genes,0
LUUK K.A. DORREN,Improving risk prevention in mountains using spatial modelling of rockfall and its effect on ecosystem functioning of protection forests,0
BERTHIER ST?PHANE,Root anchorage modelling to predict stability of forest stands,0
RASTISLAV JAKUS,The study of bark beetle infestation spreading mechanism in conditions of outbreaks in eastern france,0
NICOLE GEVERINK,Molecular genetics of stress response and meat quality in pigs,0
