,title,projectUrl,acronym
10078,"Transnational mobility and security: conceptual frames, experiences and new perspectives for the European Union",http://unifi.it,
10079,Symmetries and Integrability of Difference Equations,http://www.esf.org/euresco/04/c_cal04,
10081,Europe under Dictatorship: Economic Control and Law,http://www.esf.org/euresco/03/hc03186,
10082,Theoretical and Experimental Linguistics: The Syntax of Impaired Language,http://www.esf.org/euresco/02/hc02183,
10083,Cellular and Molecular Basis of Regeneration,http://www.esf.org/euresco/02/lc02177,
10084,Cluster - Surface Interactions,http://www.esf.org/euresco/04/c_cal04,
10085,Neuroendocrine-immune Interactions,http://www.esf.org/euresco/04/c_cal04,
10086,Jupiter after Galileo and Cassini,http://www.oal.ul.pt/~eurojove/textonly/programme_detailed.html,
10087,"Mind, Language and Metaphor",http://www.esf.org/euresco/04/c_cal04,
10089,Isaac Newton institute for mathematical sciences Euro workshops in mathematical sciences framework five series three,http://www.newton.cam.ac.uk,
10090,Quantum phases at the nanoscale,http://www.cmp.sns.it,
10091,European conference on personality,http://www.uni-jena.de/svw/diffpsy/,
10092,Incentives and beyond: the economics of personnel,http://www.hhs.se/personal/Friebel/Welcome/default.htm,
10093,6th International meeting on Ribonucleases,http://rnase2002.bath.ac.uk,
10094,"EuroConference on ""Symbiotic stars probing stellar evolution""",http://www.ing.iac.es/conferences/symbiotics/,
10095,"International high energy physics conference of the European physical society Aachen, July 16-23, 2003",http://mozart.physik.rwth-aachen.de,
10096,International symposium on electro kinetic phenomena,http://www.ik-pan.krakow.pl,
10097,EuroWorkshop on Functional Groupings of Tropical Trees: Simplifying species complexity as an aid to understanding tropical forest dynamics,http://www.nbu.ac.uk/tropical/CONFHome.htm,
10098,Evaluation of sustainability / European Conferences,http://www.sustainability.at,
10099,34-th Conference of the European Group for Atomic Spectroscopy,http://www.issp.bas.bg/egas34,
10100,"Modern EPR spectroscopy-methodology and applications in physics, chemistry and biology",http://www.weizmann.ac.il/conferences/EUEPR/,
10101,Towards a European curriculum,http://www.ecla.de,
10102,International summer school on the politics and economics of renewable energy,http://www.sust.sbg.ac.at/conf/ee_summerschool2002/ee_summerschool.htm,
10103,Porto Power Tech'2001,http://power.inescn.pt/powertech,
10104,"Modelling addiction: How closely do genetic, neurochemical, electrophysiological, and behavioral experimental models predict human patterns of abuse and dependence?",http://www.scicons.com/conferences.htm,
10105,Euro Summer School on Biologically Influenced Corrosion,http://www. port.ac.uk/biocor,
10106,4th International Trade Fair and Hands-on Courses 16^th International Congress LASER FLORENCE 2001 - A Windows on Laser Medicine Word,http://www.laserflorence.org,
10107,"European Integration, Regional Convergence, Location of Industrial Activity and Labour Markets Adjustment",http://www.zei.de,
10108,"4th International symposium on ""electrocatalysis: from theory to industrial applications""",http://159.149.31.63/index.html,
10110,Supernovae: 10 years of sn1993j,http://www.uv.es/2003supernovae,
10111,Quantum entanglement and information processing,http://www.lkb.ens.fr/recherche/qedcav/english/englishframes.html,
10112,Computer simulations of surfaces and interfaces,http://pirin.ipc.bas.bg,
10114,European joint conferences on theory and practice of software 2003 - support for young researchers,http://www.mimuw.edu.pl/~tarlecki,
10115,Sixth Carolus Magnus Euro summer school on plasma and fusion energy physics,http://fusion.rma.ac.be,
10116,European Meeting of statisticians 2002 - Prague,http://www.utia.cz,
10117,21st International conference on yeast genetics and molecular biology 2003,http://www.gmm.gu.se/groups/hohmann (group) www.yeast2003.se,
10118,"International Conference on ""Integrative Approaches Towards Sustainability"" (Baltic Sea Region taking the lead)",http://home.lanet.lv/~asi/conference.htm,
10119,"Interdisciplinary Crystallographic Contributions to Physical and Life Sciences: Techniques, Analysis, Synthesis, New Compounds",http://www.crystalerice.org,
10120,"Interdisciplinary Crystallographic Contributions to Physical and Life Sciences : Techniques, Analysis, Synthesis, New Compounds",http://www.crystalerice.org,
10121,Quantum gases in low dimensions,http://www.lptl.jussieu.fr/users/pricoupenko,
10122,Dark Matter and Dark Energy in the Universe,http://www.iac.es/winschool2002/Programas.html,
10123,"13th International Conference on Cytochromes P450: biochemistry, biophysics, and drug metabolism",http://www.upol.cz,
10124,School and Conference on Intersection Theory and Moduli,http://agenda.ictp.trieste.it/agenda/current/fullAgenda.php?ida=a01158,
10125,Biodiversity of coastal marine ecosystems. A functional approach to coastal marine biodiversity,http://www.nioo.knaw.nl/,
10126,Polar Regions and Quaternary Climate,http://www.esf.org/euresco/03/lc03115,
10127,"Poisson Geometry, Deformation Quantisation and Group Representations.",http://homepages.ulb.ac.be/~sgutt/,
10130,Lifecycle Design for Global Collaborative Production,http://www.licopro.com,LICOPRO
10131,IPv6 QoS Measurement,http://www.licopro.com,6QM
10160,"Euro summer school field theory of quantum coherence, correlations, and mesoscopics",http://www.lancs.ac.uk/users/spc/staff/vif.htm,
10161,Citizenship and discrimination in Europe,http://www.warwick.ac.uk/CRER,
10162,Summer school on surface ocean-lower atmosphere studies,http://www.bgc.mp.de/-corinne.lequere/,
10163,Perspectives for the harmonisation and unification of family law in Europe,http://www.law.uu.nl/priv/cefl/index1.asp,
10164,Behavioural Responses to Intelligent Transport Systems,http://www.bwk.tue.nl/urb/eirass,
10165,Biological Surfaces and Interfaces,http://www.esf.org/euresco/05/c_cal05,
10166,Exchange rate strategies during EU enlargement,"http://www.icegec.org, www.icegec.hu",
10167,Emergent Materials and Highly Correlated Electrons,http://www.th.ph.bham.ac.uk/ajs,
10168,Translational Research in Autoimmunity,http://www.sispge.com/autoimmunity,
10170,"Second International POMI-Conference 2003 ""Arctic-Alpine ecosystems and people in a changing environment""",http://www.npolar.no,
10171,6th Jenner meeting on glycobiology and medicine,http://www.rsm.ac.uk/immunology,
10172,Euroconference on dendrimer soft self-assembly systems,http://www.hull.ac.uk/chemistry/,
10173,Chemistry and Physics of Multifunctional Materials,http://www.esf.org/euresco/04/c_cal04,
10174,Molecular Crystal Engineering,http://www.esf.org/euresco/05/c_cal05,
10176,Euro summer school electronic publishing for cultural heritage,http://www.math.bas.bg/~dobreva,
10177,NMR in Molecular Biology,http://www.esf.org/euresco/03/lc03014,
10179,Life within Boundaries - Membranes & Compartments in Biology,http://symposium.predocs.org/index1.html,
10180,Fundamentals of modern methods in biocrystallography,http://www.itqb.uln.pt,
10181,Euromech fluid mechanics conference,http://www.imft.fr,
10182,3rd Euroconference on Marine Natural Products,http://cicum200.cup.uni-muenchen.de/ecmnp_2002/index.php,
10183,"Frontiers in Number Theory, Physics and Geometry",http://www.lpt.ens.fr/~H03/,
10184,"5th International Conference on Hydroscience and Engineering, Warsaw University of Technology, Warsaw, Poland, September 18-21, 2002",http://www.iche2002.pl/default.html,
10185,High-level training on electron liquid model for young researchers,http://www.sif.it,
10186,High-level training on complex systems and materials for young researchers,http://www.sif.it,
10187,International congress of mathematical physics Lisbon 2003,http://icmp2003.net,
10188,"Pumps, electromechanical devices and systems applied to urban water management",http://www.iwa.upv.es,
10189,The Human Brain - The Structural Basis for Understanding Human Brain Function and Dysfunction,http://www.uni-duesseldorf.de/Medfak/mai; http:/www.thehumanbrain.org,
10190,Logic colloquium 2003,http://www.match.helsinki.fi/~logic/people/jouko.vaananen,
10191,"Fourth Mediterranean Programme Summer School. Migration in the Euro-Mediterranean Area: Demographic, Economic, Legal, Political and Social Dimensions",http://www.iue.it/RSC/MED/,
10192,The economics of cities and regions: European integration and new technologies,http://www.cepr.org,
10193,EU evaluation policy discussing the evaluation of EU programs and defining prospects for the future,http://www.uab.es,
10194,Baltic lab course 2003: Neurodegeneration: basic and clinical sciences,http://www.uni-kiel.de/neurologie/,
10195,New media and everyday life in Europe: Living and working in the information society,http://www.lse.ac.uk/Depts/Media/people/rsilverstone/,
10196,The stromal reaction in neoplastic and non-neoplastic disease - basic mechanisms and therapeutic applications,http://www.uni-bonn.de/pathologie/,
10197,FENS summer school on peripheral nervous system: from biology to disease,http://www.ibmc.up.pt/~mjsaraiv/home.htm,
10198,The seventh annual international conference on computational molecular biology - recomb 2003,http://www.recomb2003.de,
10199,Hearing and vision technologies: state of the art and new challenges,http://www.elec.gla.ac.uk/,
10201,"Transdisciplinary cybersymposium: ""Pierre Curie and Marie Sklodowska-Curie: the first century of their impact on human knowledge""",http://www.ccr.jussieu.fr/curie.100,
10203,EuroConference on Telemedicine,http://www.Telia.se,
10204,2nd International Conference on The Navier-Stokes Equations: Theory and Numerical Methods,http://www.mate.polimi.it/varenna2000,
10205,Inherited Disorders and their Genes in Different European Populations,http://www.esf.org/euresco/01/mc01070a.htm,
10206,Biology of Type IV Secretion Processes,http://www.esf.org/euresco/03/mc03168,
10207,Isaac Newton Institute for Mathematical Sciences Summer Schools in Mathematical Sciences Framework Five Series Two,http://newton.cam.ac.uk/programs/ITS/itsw02.html,
10208,"Biomathematics Euro Summer School on ""Dynamical Models for Medicine and Physiology"", Urbino, July 2002.",http://www.biomatematica.it,
10209,"Euro Summer School ""Galaxies at High Redshift""",http://www.iac.es/,
10210,European School in Group Theory,http://www.math.jussieu.fr/projets/tg/,
10211,European Conference on Model Oriented Design and Analysis,http://www.warwick.ac.uk/statsdept/risk/hpw.html,
10212,The Second Demographic Transition in Europe,http://www.esf.org/euresco/03/sc03174,
10213,The Structure of Learner Language,http://www.esf.org/euresco/02/hc02105,
10214,"Euro Summer School ""Astrophysical Spectro-polarimetry""",http://www.iac.es/winschool2000/info.html,
10215,Feelings and Emotions: The Amsterdam Symposium.,http://www.psy.uva.nl/emotions/home.html,
10216,Isaac Newton Institute for Mathematical Sciences Summer Schools in Mathematical Sciences Framework five series one,http://www.newton.cam.ac.uk,
10217,Mechanisms of cell Death and Disease: Advances in Therapeutic Intervention,http://www.esh.org,
10218,8th International Conference on History of Language Sciences,http://www.ens-fcl.fr,
10219,"Euroconference Rings, Modules and Representations - Constanta 2000",http://web.mathematik.uni-stuttgart.de/~ovid,
10220,Mineral Surface Reactivity,http://www.esf.org/euresco/02/lc02154,
10221,Molecules of Biological Interest in the Gas Phase,http://www.esf.org/euresco/02/pc02145,
10222,Frontiers of Cellular Microbiology and Cell Biology,http://www.esf.org/euresco/02/lc02149,
10223,Brain Development and Cognition in Human Infants,http://www.esf.org/euresco,
10224,Joint Global Ocean Flux Studies - Second Open Science Conference,http://ads.smr.uib.no/JGOFS/JGOFS.htm,
10225,Training in Cross-national Research with Longitudinal Household Panel Studies,http://www.ceps.lu,
10226,"Biomathematics Euro Summer School on ""Spatial Structures in Biology and Ecology: Models and Methods""",http://www.mat.unimi.it/~miriam/ESMTB/MARTINA-SS/summer_school.html,
10227,From the Planck Scale to the Electroweak Scale,http://www.esf.org/euresco,
10228,"4th European Conference ""Luminescent Detectors and Transformers of Ionizing Radiation""",http://www.cfi.lu.lv/lumdetr,
10229,The Science of Aphasia,http://www.esf.org/euresco/01/mc01152a.htm,
10230,Communication within the Immune System: Basic Rules and Their Breakdown,http://www.esf.org/euresco/01/mc01151a.htm,
10231,Interdisciplinary practical summer courses on environmental risk assessment and advanced analytical techniques for contaminated and uncontamined matrices.,http://www.mhoff.com,
10232,Fens Winter School: Nervous System Reaction to Neuronal Loss and Injury,http://www.uibk.ac.at/c/c5/c518/,
10233,Migration and New European Identities between Social Integration and Social Exclusion,http://www.emz-berlin.de/e/conf/ss01.htm,
10234,Second International Congress on Mismatch Negativity and its Clinical Applications,http://www.ub.es/congres/mmm2000,
10235,Developmental Biology,http://www.esf.org/euresco/02/lc02104,
10236,Modular Curves and Abelian Varieties,http://www.crm.es,
10237,Analysis of Single Cells in the Marine Phytoplankton,http://www.awi-bremerhaven.de/Biomeer/molekulargenetische-e.html,
10238,Second International Conference on Intersection Theory,http://www.dm.unibo.it,
10239,6th and 7th Workshops on Non-linear Dynamics and Earthquake Prediction,http://www.ictp.trieste.it/sand/,
10240,Year 2000 European Mathematical Society Saint Flour Summer School On Probability Theory,http://wwwlma.univ-bpclermont.fr/stflour/,
10241,"International EPS High Energy Physics Conference, Budapest 2001",http://www.hep2001.elte.hu,
10242,INTERNATIONAL ADVANCED SCHOOL ON WIND-EXCITED AND AEROELASTIC VIBRATIONS OF STRUCTURES,http://www.diseg.unige.it/wind-school,
10244,"Combinatorics and Graph Theory: Algebraic, Algorithmic, Geometric And Probabilistic aspects",http://www.crm.es/comb01,
10245,"GAIA a European space project: Galactic evolution and stellar population history, Solar neighbourhood census down to planetary systems, Fundamental Physics",http://astro.estec.esa.nl/GAIA,
10246,Advanced Courses on Group Actions and Manifolds,http://www.crm.es,
10247,Advanced Environments and Tools for High Performance Computing,http://www.esf.org/euresco/03/pc03139,
10248,"13th International Conference on Ion Implantation Technology (IIT2000), 17-22, September, 2000, Alpach, Austria",http://www.mfa.kfki.hu/IIT2000/,
10249,The prediction and mechanism of protein folding: from topology to intermediate states,http://psb00.snv.jussieu.fr/cargese2001/,
