title,projectUrl,acronym,return_code,redirect_url
Technology Transfer of Advanced Medical Information Technologies,http://www.medicaltech.org,TT@MED,302,http://ww1.medicaltech.org/
Reliable Innovative Sofware for Embedded Systems,http://www.esterel-technologies.com/rise/,RISE,404,
"p2p """"common interests"""" search engine and collaboration platform",http://www.p2people.org/,P2PEOPLE,[Errno -2] Name or service not known,
Fault Identification & Rectification Intelligent Computer Vision System,http://www.firics.info,FIRICS,[Errno -2] Name or service not known,
Artificial Development Approach to Presence Technologies,http://www.lira.dist.unige.it/adapt/,ADAPT,302,http://www.liralab.it/projects/adapt/
Unified Enterprise Modelling Language,http://www.ueml.org,UEML,302,http://www.ueml.org/cgi-sys/suspendedpage.cgi
I-Learning: immersion/imagery enhanced learning,http://www.tils.com/i-learning/default.htm,I-LEARNING,Server Error,
Engaging Media for Mental Health Applications,http://www.emma.upv.es,EMMA,[Errno -2] Name or service not known,
"Presence: Measurement, Effects, Conditions",http://www.ijk.hmt-hannover.de/presence/,MEC,404,
Omnibus Presence Technology Assessment and Measurement Groups,http://www.presence-research.org/omnipres/,OMNIPRES,[Errno -2] Name or service not known,
Neuro-IT-Net Thematic network,http://www.neuro-it.net/,NEURO-IT-NET,200,
CONFIDENTIALITY OF DATA AGAINST DATA MINING METHODS,http://dke.cti.gr/CODMINE/,CODMINE,404,
eEurope Smart Card Charter proof of concept and holistic solution,http://www.eepoch.net,EEPOCH,403,
Small and Medium Enterprises - Robotics Service Inter-Network,http://sme-rosin.ipk.fhg.de/smerosin/is/1/,SME-ROSIN,[Errno -2] Name or service not known,
Development of a management concept for optimising the location strategy (optias) in urban and suburban commercial properties,http://www.optias.info/,OPTIAS,200,
"Integrated systems for forecasting urban meteorology, air pollution and population exposure",http://fumapex.dmi.dk,FUMAPEX,301,http://www.dmi.dk/vejr/
Source apportionment of airborne particulate matter and polycyclic aromatic hydrocarbons in urban regions of europe,http://www.ges.bham.ac.uk/sapphire/,SAPPHIRE,301,http://www.birmingham.ac.uk/schools/gees/index.aspx
Methane fluxes in ocean margin sediments: microbiological and geochemical control,http://www.mpi-bremen.de/deutsch/euprojects/metrol.html,METROL,410,
Microbiological risk assessment: a scientific basis for managing drinking water safety from source to tap,http://www.microrisk.com,MICRORISK,200,
Evaluation and improvement of water quality models for application to temporary waters in southern european catchments,http://www.tempqsim.net/,TEMPQSIM,[Errno -2] Name or service not known,
Urban river basin enhancement methods,http://www.urbem.net/,URBEM,200,
Costal sands as biocatalytical filters,http://www.mpi-bremen.de/deutsch/euprojects/cosa.html,COSA,410,
An integrated approach to assess the mercury cyclying in the mediterranean basin,http://www.iia-cnr.unical.it/MERCYMS/project.htm,MERCYMS,[Errno -2] Name or service not known,
European gelatinous zooplankton: mechanisms behind jellyfish blooms and their ecological and socio-economical effects,http://www.ifm.uib.no/eurogel/,EUROGEL,200,
European waste manual for building construction,http://www.wambuco.net,WAMBUCO,[Errno -2] Name or service not known,
Process and software tools for analysis and simulation of development of cities into the future (CITY ANALYSIS SIMULATION TOOL),http://www.intesys.co.uk/castpublic/index.htm,CITY ANALYSIS SIMULA,404,
Communities of marine microrganisms for oil degradation,http://www.ist.me.cnr.it/home.php,COMMODE,[Errno 111] Connection refused,
Multi-organic risk assessment of selected endocrine disrupters,http://www.eurisked.org,ED'S,[Errno -2] Name or service not known,
Harmonised techniques and representative river basin data for assessment and use of uncertainty information in integrated water management,http://www.harmonirib.dk/,HARMONIRIB,302,http://www.harmonirib.dk/index.html
Integrated exposure management tool characterizing air pollution-relevant human exposure in urban environment,http://www.nilu.no/pip/,URBAN-EXPOSURE,404,
Development of rapid and cost-effective tools for measuring cereal quality using light transflectance (ltm) technology,http://www.optigro.com,OPTI-GRO,200,
Computer aided rehabilitation of sewer networks,http://www2.unife.it/care-w/cares/index.html,CARE-S,[Errno -2] Name or service not known,
Surveillance and control of microbiological stability in drinking water distribution networks (SAFER),http://www.safer-eu.com,SAFER,[Errno -2] Name or service not known,
Integrated observing and modeling of th arctic sea ice and atmosphere,http://www.iup.physik.uni-bremen.de/iuppage/satellite_index.html,IOMASA,200,
Restructuring large-scale housing estates in european cities : good practices and new visions for sustainable neighbourhoods and cities,http://www.restate.geog.uu.nl,RESTATE,[Errno -2] Name or service not known,
Bacterial single-cell approaches to the relationship between diversity and fucntion in the sea,http://www.icm.csic.es/bio/projects/basics/,BASICS,200,
Harmonising collaborative planning,http://www.harmonicop.de not yet opened http://www.harmonicop.de,HARMONICOP,[Errno -2] Name or service not known,
Exploration and evaluation of the eastern mediterranean sea gas hydrates and the associated deep biosphere,http://www.igme.gr/,ANAXIMANDER,200,
"Transport, reactions and dynamic of heavy metals in contaminated marine sediments",http://www.mpi-bremen.de/deutsch/euprojects/tread.html,TREAD,410,
Mobilizing re-urbanisation on condition of demographic change,http://www.re-urban.com,RE URBAN MOBIL,200,
Assessing and improving sustainablilty of urban water resources and systems,http://www.urbanwater.de/,AISUWRS,Server Error,
Harmonised modelling tools for integrated basin management,http://www.harmoni-ca.info,HARMONICA,200,
"Veloinfo, the european network for cycling expertise",http://www.velo.info,VELOINFO,[Errno -2] Name or service not known,
TOPOLOGICAL QUANTUM INFORMATION PROCESSING,http://isiosf.isi.it/research/project/Topqip/topqiplogo.htm,TOPQIP,404,
Management of End-to-end Quality of Service Across the Internet at Large,http://www.mescal.org/,MESCAL,200,
Technologies for FREE TIME,http://www.amitie.it/freetime,FREETIME,200,
BALTic DYNamics initiative,http://www.bic.sk/baltdyn/index_eng.htm,BALTDYN,404,
BESTAS2 - stimulating SME participation in Framework 5,http://www.bestas.net,BESTAS2,[Errno -2] Name or service not known,
Partnership Agreement between Content & Technology,http://www.ubique.org/pact/,PACT,404,
Planning and urban mobility in europe,http://www.lutr.net/index.html,PLUME,200,
"Presence: Research Encompassing Sensory Enhancement, Neuroscience and Cognition, with Interactive Applications",http://www.cs.ucl.ac.uk/research/vr/Projects/Presencia/,PRESENCIA,301,http://www0.cs.ucl.ac.uk/research/vr/Projects/Presencia/
Establishment of the Virtual Centre of Excellence for IST RTD in Estonia,http://www.ipv6tf.org/,EVIKINGS I I,200,
European IST Prize-Nominees,http://www.ist-prize.org/,EISTP-NOMINEES,200,
CLUSTER OF DATA COLLECTION INTEGRATION AND METADATA SYSTEMS FOR OFFICIAL STATISTICS,http://www.icm.edu.pl/aitn/,CODACMOS,301,http://www.icm.edu.pl/web/guest
Networking Central and Eastern Europe,http://www.opengroup.org/alpine/,NETCEE,404,
Establishing of support network for promotion of innovative SMEs development of ELectronic and INformation technology branches in the REGions of LATvia.,http://www.lebic.lv/eesint.html,REG-ELIN-LAT,404,
European SME-FORUM for Research and Development,http://www.sme-forum.net,SME-FORUM R+D,[Errno -2] Name or service not known,
Economic and Technological intelligence action for SMES In MARitime industries,http://www.estimar.net,ESTIMAR,302,http://estimar.net/
Wine Industry Accompanying Measure,http://www.euroquality.fr/wiam,WIAM,404,
Agent-Supported Workflow in public ADministration,http://www.aswad-project.org/,ASWAD,[Errno -2] Name or service not known,
Enterprise Inter-and intra-organisational integration - International Consensus,http://www.cimosa.de/EI3-IC/index1.html,EI3-IC,200,
Molecular Bioenergetics of Cyanobacteria,http://www.esf.org/euresco/03/lc03129,,301,http://www.esf.org/home.html
Membrane Dynamics in Endocytosis,http://www.esf.org/euresco/03/lc03057,,301,http://www.esf.org/home.html
Baltic Summer School 2003: Neurodegenerative diseases: mechanisms and principles of rational treatment,http://www.uni-kiel.de/neurologie/,,302,http://www.neurologie-kiel.uk-sh.de/
Quantum Properties of Distributed Systems,http://www.quprodis.org,QUPRODIS,timed out,
Silicon Quantum Information Processing,http://www.sp.phy.cam.ac.uk/~dp109/SiGeProjects.html,SIQUIP,404,
LIFE-LIKE OBJECT DETECTION FOR COLLISION AVOIDANCE USING SPATIO-TEMPORAL IMAGE PROCESSING,http://www.imse.cnm.es/locust,LOCUST,301,http://www2.imse-cnm.csic.es/locust/
Photonic engineering of nonlinear-optical properties of hybrid materials for efficient ultrafast optical switching,http://www.phoenix.rwth-aachen.de/,PHOENIX,[Errno -2] Name or service not known,
Automated Validation of Internet Security Protocols and Applications,http://www.avispa-project.org,AVISPA,200,
Biomolecular recognition by integrated smart-sensor technology,http://www.diee.unica.it/eolab/best/,BEST,200,
Enabling Mixed Societies of Communicating Plants and Artefacts,http://plants.edenproject.com/,PLANTS,timed out,
COMPLEX SYSTEMS NETWORK OF EXCELLENCE,http://www.complexityscience.org,EXYSTENCE,200,
European network of excellence for intelligent information interfaces,http://www.i3net.org/,I3NET,200,
The Ultimate Entertainment Advanced Mobile OpenServices Platform (TU AMO),http://www.ist-optimist.org/proj.asp,TU AMO,301,http://noplace.com/
South-Eastern European Research & Education Networking,http://www.seeren.org,SEEREN,200,
ADVANCED SPECIALIZATION AND ANALYSIS FOR PERVASIVE SYSTEMS,http://clip.dia.fi.upm.es/Projects/ASAP/,ASAP,200,
Effects of Decoherence and Imperfections for Quantum Information Processing,http://www.quantware.ups-tlse.fr/EDIQIP/,EDIQIP,200,
Regional Economic and Technological Intelligence to support Novel Advances for SMEs,http://www.retina-project.org,RETINA,[Errno -2] Name or service not known,
A targeted actIoN to encourage the participation of aerospace SMEs to the community programmes,http://www.aslinkonline.com,ASLINK,[Errno -2] Name or service not known,
MEDical TECHnology towards the Third Millennium,http://www.medtech-t3m.net,MEDTECH-T3M,[Errno -2] Name or service not known,
Stimulation of SME participation IN the Marie CURie FELLOWShips (inDividual and host) in the aRea OF biomedical engineering and rehabilitation technologY,http://www.bit.ac.at/fellows_for_industry.htm,FELLOWS FOR INDUSTRY,301,https://www.ffg.at/
MIcro and NAno TECHnologies and markets,http://www.airi.it/minatech,MINATECH,301,http://www.airi.it/
"Trans-national Activities for the PRomotion OF SME paRticipation in the 1st thematic programme ""quality of LIFE and management of living resources""",http://www.bit.ac.at/partners_for_life.htm,PARTNERS FOR LIFE,301,https://www.ffg.at/
TANNET - An initiative to stimulate and encourage the European leather industry to participate in EU Programmes,http://www.euroleather.com/tannet.htm,TANNET,404,
"Co-ordinated action of EUROPABIO and NBAs (National bioindustries associations) for the identification and PROmotion of potential industrial participation of SMEs in the 1st Thematic Programme ""Quality of life and management of living rEsou",http://www.bba-bio.be/smes/,EUROPABIO SME PROJEC,301,http://www.essenscia.be/en/bio.be
The investigation and integration of WOMEN managed SMEs in FP5 and CRAFT research programmes,http://www.bit.ac.at/womencraft,WOMENCRAFT,301,https://www.ffg.at/
Economic and Technological Intelligence for SMEs in Non-Nuclear Energy sector,http://www.bic.sk/etinne/index_eng.htm,ETINNE,404,
Experimental realisation of quantum gates and development of scalable quantum computer schemes in rare-earth-ion-doped inorganic crystals,http://www-atom.fysik.lth.se/photonEcho/Esquire.htm,ESQUIRE,404,
CONVIVIO - The Network for People-Centred Design of Interactive Systems,http://www.convivionet.net/,CONVIVIO,403,
Motion Planning in Virtual Environments,http://www.give.nl/movie/,MOVIE,403,
Fundamentals and applictions of laser processing for highly innovative MOS technology,http://www.jrc.cec.eu.int/uasa/prj-flash.asp,FLASH,[Errno -2] Name or service not known,
DNA-Based Molecular Nanowires,http://www-dnananowires.uni-r.de/,DNA BASED NANOWIRES,[Errno -2] Name or service not known,
Biology-Inspired techniques for Self-Organization in dynamic Networks,http://www.cs.unibo.it/bison/,BISON,200,
Awareness Services and systems - towards Theory and Realisation,http://www.presence-research.org/Astra/,ASTRA,[Errno -2] Name or service not known,
APPLIED SEMANTICS II,http://www.tcs.informatik.uni-muenchen.de/~mhofmann/appsem2/,APPSEM-II,302,http://www2.tcs.ifi.lmu.de/~mhofmann/appsem2/
Single protein nanobiosensor grid array,http://www.nanobiolab.pcb.ub.es/projectes/spotnosed/,SPOT-NOSED,timed out,
Quantum Gates and Elementary Scalable Processors Using Deterministically Addressed Atoms,http://www.ph.imperial.ac.uk/qgates/,QGATES,404,
pRobabilistic gAtes Making Binary Optical Quanta,http://www.aramis-research.ch/d/17548.html,RAMBOQ,403,
Atom Chip Quantum Processor,http://acqp.physi.uni-heidelberg.de/what_is_acqp.php,ACQP,404,
Development of a neuro-semiconductor interface with recombinant sodium channels,http://www.biochem.mpg.de/mnphys/europroject/project.html,NACHIP,301,http://www.biochem.mpg.de/en/eg/fromherz
A study for the construction of a Quantum Information Processing Device using Doped Fullerenes and with the ReadOut of Single Electron Spin,http://www.thphys.may.ie/EC/ROSES/roses_project.htm,QIPDDF-ROSES,200,
MultiCASTing service trial on 2.5G and 3G cellular networks,http://www.mcast.info/frameset.htm,MCAST,404,
