acronym,title,projectUrl,,,,,,,,,,,,,,,,,,,,,,
NULL,"Bacia do Buçaco: uma nova abordagem à estratigrafia, análise de bacias sedimentares, estrutura, litogeoquímica e petrologia orgânica",,,,,,,,,,,,,,,,,,,,,,,
NULL,I&D.COM - COMpetências locais de I&D em cadeias de valor globais,,,,,,,,,,,,,,,,,,,,,,,
NULL,O papel dos Fungos Arbusculares Micorrízicos em processos de Fitorremediação de solos contaminados com Metais Pesados,,,,,,,,,,,,,,,,,,,,,,,
NULL,Determinantes moleculares de neurotoxicidade e agregação da ataxina-3 na doença de Machado-Joseph,,,,,,,,,,,,,,,,,,,,,,,
NULL,Development of Sustainable Chemical Catalytic Processes by Integration of Nanofiltration and Aqueous Media,,,,,,,,,,,,,,,,,,,,,,,
NULL,Carta das Nações Unidas Anotada,,,,,,,,,,,,,,,,,,,,,,,
NULL,ACÇÃO PROTECTORA DE POLIFENÓIS DO VINHO TINTO NA INFLAMAÇÃO E DISFUNÇÃO DO ENDOTÉLIO VASCULAR: IMPLICAÇÕES NA PREVENÇÃO DA ATEROSCLEROSE,,,,,,,,,,,,,,,,,,,,,,,
NULL,Decoração Aumentada: Combinando Realidade Aumentada e Recuperação de Objectos 3D para a Decoração de Interiores,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudo da Distribuição das Correntes e Potenciais Locais na Superfície dos Metais,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Álgebras de operadores de tipo não local, problemas da coroa operatoriais e aplicações.",,,,,,,,,,,,,,,,,,,,,,,
NULL,CORRUPÇÃO E ÉTICA EM DEMOCRACIA: O CASO DE PORTUGAL,,,,,,,,,,,,,,,,,,,,,,,
NULL,FLOW - Controlo Avançado de Processos com Fenómenos de Transporte,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento e investigação fundamental de compostos nano-estratificados de terras raras para aplicações em refrigeração e novos sensores magnéticos-Transições martensíticas induzidas pelo fluído electrónico.,,,,,,,,,,,,,,,,,,,,,,,
NULL,FORDESIGN - Métodos formais em Co-design de sistemas embutidos,,,,,,,,,,,,,,,,,,,,,,,
NULL,A Filosofia Moderna em Portugal no século XVIII,,,,,,,,,,,,,,,,,,,,,,,
NULL,Impacto da diabetes mellitus na remodelagem miocárdica induzida pela sobrecarga cardíaca e isquemia.,,,,,,,,,,,,,,,,,,,,,,,
NULL,A representação da violência e a violência da representação,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Trabalho, Família, Igualdade de Género e Políticas Sociais: transformações europeias numa perspectiva comparada",,,,,,,,,,,,,,,,,,,,,,,
NULL,Doença Hemorrágica do Coelho: Resistência dos coelhos jovens à infecção viral fulminante dos coelhos adultos.,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Atlas do Património Urbano Português Construído no Mundo. As Características Morfológicas, as Invariantes e as Formas de Adaptação ao Sítio.",,,,,,,,,,,,,,,,,,,,,,,
NULL,Vacinação com proteínas imuno-moduladoras associadas à virulência derivadas de Streptococcus em modelos de roedores: cárie dentária e meningite em recém-nascidos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Cronologia de processos tectonotérmicos variscos no Maciço Ibérico - CHRONOTECT,,,,,,,,,,,,,,,,,,,,,,,
NULL,Transporte de areias em zonas costeiras: uma análise de incerteza,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Mercado de Trabalho e Qualificações da População Activa em Portugal, 1991-2001",,,,,,,,,,,,,,,,,,,,,,,
NULL,Interacção entre os ciclos de água e carbono em eucaliptais,,,,,,,,,,,,,,,,,,,,,,,
NULL,Caracterização bioquímica de proteínas bacterianas com actividade bioremediativa,,,,,,,,,,,,,,,,,,,,,,,
NULL,Um Sistema para Planeamento e Gestão de Emergências em Serviços de Abastecimento de Água,,,,,,,,,,,,,,,,,,,,,,,
NULL,"ALQUEVA XXII - Cenários de utilização agrícola do perímetro de rega do Alqueva num ambiente em mudança.Alterações climáticas, opções culturais e necessidades de água.",,,,,,,,,,,,,,,,,,,,,,,
NULL,Redes de células acopladas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Mapeamento funcional de áreas cerebrais visuais e polimodais integrativas superiores,,,,,,,,,,,,,,,,,,,,,,,
MAZE4Escola,Monitorização do risco de dificuldades de aprendizagem específicas na leitura de alunos do 4º ano e comparação com resultados destes mesmos alunos quando no 2º e 3º ano do 1º Ciclo do Ensino Básico,,,,,,,,,,,,,,,,,,,,,,,
,Exploração de novos mecanismos moleculares envolvidos na homeostase do ferro,,,,,,,,,,,,,,,,,,,,,,,
,HIPA - Automação de Processos com Elevada Integridade,,,,,,,,,,,,,,,,,,,,,,,
Arrowhead,Arrowhead - Serviços de Automação Colaborativos,,,,,,,,,,,,,,,,,,,,,,,
PROMINENT,Processos para MEMS por tecnologias avançadas de impressão,,,,,,,,,,,,,,,,,,,,,,,
CONCERTO,Methods and processes for safety-relevant embedded systems Computing platforms for embedded systems,,,,,,,,,,,,,,,,,,,,,,,
RESIPATH,Respostas das Florestas e Sociedades Europeias a Espécies Invasoras Patogénicas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento de Software com Aspectos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Os mercados financeiros como laboratório da Economia,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Exercício aeróbio, metanfetamina, libertação de dopamina no estriado e apoptose, no rato",,,,,,,,,,,,,,,,,,,,,,,
NULL,GERMINARE - Geoquímica e Remediação de Minas Abandonadas e Regiões Envolventes,,,,,,,,,,,,,,,,,,,,,,,
NULL,Impacte dos Fogos Florestais na Qualidade Ecologica das Ribeiras de Monchique,,,,,,,,,,,,,,,,,,,,,,,
NULL,Caracterização química do aerossol urbano PM2.5 e PM10,,,,,,,,,,,,,,,,,,,,,,,
NULL,A Mobilidade Social em Portugal durante os Sécs.19 e 20. Estudo Histórico (1850-1960),,,,,,,,,,,,,,,,,,,,,,,
NULL,recSysBio - Desenvolvimento de abordagens de Biologia de Sistemas para a Optimização de Procesos Fermentativos Recombinantes,,,,,,,,,,,,,,,,,,,,,,,
NULL,SuperETAR: Supervisão e Controlo Inteligente de Estações de Tratamento de Águas Residuais,,,,,,,,,,,,,,,,,,,,,,,
NULL,A Medicina Tropical e as colónias portuguesas (1887-1942),,,,,,,,,,,,,,,,,,,,,,,
NULL,Impacto das variações climáticas e antrópicas na plataforma Norte do Golfo de Cádiz (IMCA),,,,,,,,,,,,,,,,,,,,,,,
NULL,"Alcáçova de Mértola: espaços, edifícios, e funções entre a Antiguidade Tardia e a Reconquista Cristã",,,,,,,,,,,,,,,,,,,,,,,
NULL,CONDENSA -Redes com Comutação de Agregados de Pacotes IPv4/IPv6 Usando Arquitecturas de Sinalização Avançadas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Química ambiental teórica,,,,,,,,,,,,,,,,,,,,,,,
NULL,Separação de Plásticos por Flutuação por Espumas,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Diferenciação, quantificação e virulência de isolados do fungo nematófago Pochonia chlamydosporia utilizados no controlo biológico dos nemátodes-das-galhas-radiculares",,,,,,,,,,,,,,,,,,,,,,,
NULL,"EROSFIRE - Ferramenta de apoio na decisão para identificação, com base em modelação, de risco de erosão do solo após incêndios florestais",,,,,,,,,,,,,,,,,,,,,,,
NULL,SAPLiMP-Sistema de Apoio ao Planeamento de Linhas de Montagem e Produção,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudo e Desenvolvimento de Aditivos de Tintas para a Oxidação Fotocatalítica dos NOx,,,,,,,,,,,,,,,,,,,,,,,
NULL,VOLUS- Ultra-sons Volumétricos para Aplicações Médicas,,,,,,,,,,,,,,,,,,,,,,,
NULL,HABCOL-Colecção de culturas de microalgas marinhas nocivas - um recurso vital em estudos de fitoplâncton,,,,,,,,,,,,,,,,,,,,,,,
NULL,Casa do Lanternim (Mértola) - Contributo para a história local,,,,,,,,,,,,,,,,,,,,,,,
NULL,Instrumentos de Politica Monetaria,,,,,,,,,,,,,,,,,,,,,,,
NULL,Escrita - Construção e Expressão de Conhecimento,,,,,,,,,,,,,,,,,,,,,,,
NULL,EBGCOM-Antenas e componentes electromagnéticos de banda proibida para comunicações de banda larga,,,,,,,,,,,,,,,,,,,,,,,
NULL,Importância fisiológica e metabolismo dos aminoácidos aromáticos e dos aminoácidos contendo enxofre durante a ontogenia dos peixes,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento de um PCM compósito para armazenamento de energia e isolamento térmico,,,,,,,,,,,,,,,,,,,,,,,
NULL,Caracterização checkpoint mitótico em Drosophila: função das proteínas Mps1 e Cenp-ana,,,,,,,,,,,,,,,,,,,,,,,
NULL,Algicidas naturais contra microalgas nocivas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Bases para o Restauro dos Revestimentos Históricos do Centro Histórico de Coimbra,,,,,,,,,,,,,,,,,,,,,,,
NULL,REACTIVENANO - EXFOLIAÇÃO E QUÍMICA INTERFACIAL: DUAS VIAS COMPLEMENTARES PARA MELHORAR O DESEMPENHO DE NANOCOMPÓSITOS,,,,,,,,,,,,,,,,,,,,,,,
NULL,Biochips electrónicos (eBioArray),,,,,,,,,,,,,,,,,,,,,,,
NULL,"ENTSOCNET - Redes Sociais, empreendedores e acesso ao conhecimento: O caso da biotecnologia e dos sectores de TI.",,,,,,,,,,,,,,,,,,,,,,,
NULL,Genes neutros e Non-Neutros: Diversidade e estabilidade da população,,,,,,,,,,,,,,,,,,,,,,,
NULL,Caracterização ultrastrutural e citoquímica das células foliculares dos complexos cumulus-ovócito nos bovinos,,,,,,,,,,,,,,,,,,,,,,,
NULL,EVOLUTION - Aplicação de Técnicas de Computação Evolutiva em Metodologias de Automação do Projecto de Circuitos Integrados Analógocos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Análise Empírica do Papel das Autoridades Policiais nas Estratégias de Dissuasão Criminal em Portugal,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Estudo Integrado dos indicadores de Proveniência dos sedimentos do Grupo do Flysch do Baixo Alentejo: Histórias Geológicas ""guardadas"" nos Sedimentos - PROVENANCE",,,,,,,,,,,,,,,,,,,,,,,
NULL,"Controlo da transcrição do gene mecA, o determinante da resitência à meticilina em Staphylococci",,,,,,,,,,,,,,,,,,,,,,,
NULL,"O FIM DA ESCOLA (1880-1920) - Abordagens históricas e comparadas sobre a construção do “modelo escolar” no Sudoeste Europeu (Portugal, Espanha, França)",,,,,,,,,,,,,,,,,,,,,,,
NULL,Topologia Quântica,,,,,,,,,,,,,,,,,,,,,,,
NULL,MODELAÇÃO E CLASSIFICAÇÃO DA SUPERFÍCIE TERRESTRE PELA INTEGRAÇÃO DE IMAGENS MULTI-ESPECTRAIS E MODELOS DIGITAIS DA SUPERFÍCIE-MOCTIM,,,,,,,,,,,,,,,,,,,,,,,
NULL,OS ENCONTROS FRANCO-SALAZAR. Política Externa e relações peninsulares durante as ditaduras (1942-1963),,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudo do efeito da pastagem na alimentação do porco Alentejano em Montanheira,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudo do envolvimento das chaperones moleculares e do sistema ubiquitina-proteassoma na doença de Machado-Joseph,,,,,,,,,,,,,,,,,,,,,,,
NULL,Produção de células T na imunodeficiência associada ao VIH,,,,,,,,,,,,,,,,,,,,,,,
NULL,RITAS - Tolerância a Intrusões em Sistemas Assíncronos Recorrendo à Aleatoriedade,,,,,,,,,,,,,,,,,,,,,,,
NULL,Interacção entre catecolaminas e neuropeptídeo Y nas células cromafins humanas,,,,,,,,,,,,,,,,,,,,,,,
NULL,A função do transcripto antisense do gene Hoxb3 durante o desenvolvimeno do ratinho,,,,,,,,,,,,,,,,,,,,,,,
NULL,Educação e Desenvolvimento Humano no contexto da União Europeia - Análise Comparativa das Políticas Educativas Europeias à luz do paradigma da Aprendizagem ao Longo da Vida,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Listeria, um modelo para análise dos factores de patogénios e dos hospedeiros determinantes na progressão de infecções",,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudo experimental de copolimerizações radicalares não-lineares em reactor semi-fechado,,,,,,,,,,,,,,,,,,,,,,,
NULL,Natureza e ética,,,,,,,,,,,,,,,,,,,,,,,
NULL,Vulnerabilidade do montado de sobro às alterações climáticas: uma abordagem de modelação,,,,,,,,,,,,,,,,,,,,,,,
NULL,RESPIROMETRIA DA LIBERTAÇÃO DE ÁCIDOS E A UTILIZAÇÃO DE COBERTURAS CONSUMIDORAS DE OXIGÉNIO COMO MÉTODO DE PREVENIR EMISSÕES A PARTIR DE ARMAZENAMENTO DE RESÍDUOS MINERAIS,,,,,,,,,,,,,,,,,,,,,,,
NULL,O Vidro em Arte: A Luz e a Cor,,,,,,,,,,,,,,,,,,,,,,,
NULL,Imprinting Genómico na espermatogénese humana,,,,,,,,,,,,,,,,,,,,,,,
NULL,Sustentabilidade de Pequenos Sistemas de Saneamento - Projecto SPESSA,,,,,,,,,,,,,,,,,,,,,,,
NULL,BIOSPACE- Cultura de células em condições de microgravidade simulada: efeito sobre células ósseas e aplicações em estratégias de engenharia de tecidos ósseos basedas na agregação dinâmica de suportes/células,,,,,,,,,,,,,,,,,,,,,,,
NULL,E2POL - abordagem integrada de política ambiental e energética na gestão da produção e consumo de electricidade,,,,,,,,,,,,,,,,,,,,,,,
NULL,Algumas gotas de água; a diversidade microbiana na água de estalactites e estalagmites,,,,,,,,,,,,,,,,,,,,,,,
NULL,"CONCEPT2CEMENT - Desenvolvimento de cimentos ósseos de segunda geração com características simultâneas de hidrófilia, bioactividade e degradação para serem utilizados como alternativa aos cimentos ósseos convencionais",,,,,,,,,,,,,,,,,,,,,,,
NULL,CHEESAROMA - caracterização e identificação de componentes voláteis associados às características sensoriais dos principais queijos tradicionais de ovelha,,,,,,,,,,,,,,,,,,,,,,,
NULL,Revestimentos de base carbónica de alta performance para a indústria de moldes de injecção de plásticos,,,,,,,,,,,,,,,,,,,,,,,
NULL,KCrypt - Medidas de Segurança para Sistemas de Cifra de Chave Pública.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Identificação e funcão dos neurónios olfactivos do tipo “cripta” (CORN) em peixes marinhos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Avaliação de Escolas Secundárias Portuguesas através de Data Envelopment Analysis (DEA),,,,,,,,,,,,,,,,,,,,,,,
NULL,ELOFRET - Elementos para a optimização das cadeias intermodais no transporte de mercadorias,,,,,,,,,,,,,,,,,,,,,,,
NULL,A Construção da Identidade Musical e Profissional de Jovens Portugueses através das Bandas Filarmónicas - Uma perspectiva cultural,,,,,,,,,,,,,,,,,,,,,,,
NULL,NLE-GRID - Engenharia de Língua Natural numa GRID Computacional,,,,,,,,,,,,,,,,,,,,,,,
NULL,Modulação do factor de transcrição NF-kB durante infecção por vírus herpes gamma,,,,,,,,,,,,,,,,,,,,,,,
NULL,Hoxb4 na formação de celulas estaminais hematopoieticas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Avaliação do risco de cheia e mobilização de poluentes como resultado de alterações globais,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudar os fenómenos físico-químicos durante a preparação de termoplásticos vulcanizados (TPVs) através de monitorização em linha,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Xplika - O mercado das explicações, a eficácia escolar e o sucesso dos alunos",,,,,,,,,,,,,,,,,,,,,,,
NULL,Factores de risco cardiovascular em mulheres com história de pré-eclampsia,,,,,,,,,,,,,,,,,,,,,,,
NULL,Gripe Pneumónica em Portugal: Gestão de Risco e Saúde Pública no Portugal da Primeira República,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Conhecimento, atitudes e opiniões do público em geral (consumidor) e dos profissionais de saúde acerca do uso de medicamentos genéricos",,,,,,,,,,,,,,,,,,,,,,,
,Degenerescência macular relacionada com a idade - o perfil metabolómico permite distinguir os progressores?,,,,,,,,,,,,,,,,,,,,,,,
CitPG,Citogenética de Próxima Geração Irrompe nos Cuidados de Saúde e Contribui para Anotação do Genoma Humano,,,,,,,,,,,,,,,,,,,,,,,
TFH-ATOPIA,Regulação das respostas dos centros germinativos em doentes alérgicos,,,,,,,,,,,,,,,,,,,,,,,
FOXNET,Dissecção das funções estriatais da Foxp1 e Foxp2 em comportamento social e na formação de hábitos,,,,,,,,,,,,,,,,,,,,,,,
FRALUSOPARK,Disartria na Doença de Parkinson: uma comparação entre a Francofonia e a Lusofonia||,,,,,,,,,,,,,,,,,,,,,,,
ExpandTree,Padrões de colonização espaço-temporal na expansão de populações de árvores: uma abordagem genética e genômica integrada,,,,,,,,,,,,,,,,,,,,,,,
NULL,Caracterização molecular de estirpes Neisseria menigitidis isoladas na população portuguesa,,,,,,,,,,,,,,,,,,,,,,,
NULL,PAPEL PROTECTOR DA ADENOSINA NA INFLAMAÇÃO VASCULAR: MECANISMOS MOLECULARES E IMPLICAÇÕES CLÍNICAS,,,,,,,,,,,,,,,,,,,,,,,
NULL,Memórias do Trabalho: processos de construção de uma identidade operária,,,,,,,,,,,,,,,,,,,,,,,
NULL,MIGRAÇÕES FORÇADAS E FORMATOS DE INTERVENÇÃO HUMANITÁRIA,,,,,,,,,,,,,,,,,,,,,,,
NULL,Modelo Dinâmico de Propagação de um Incêndio Florestal,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Pobreza, Classes Socias e Modos de Vida: Portugal no Contexto Europeu",,,,,,,,,,,,,,,,,,,,,,,
NULL,Interacções entre proteínas em células irmãs adjacentes que sinalizam a activação da polimerase do RNA em resposta à morfogénese celular,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Química quântica dentro, e para além, da aproximação de Born-Oppenheimer: dos primeiros princípios à capacidade predictiva",,,,,,,,,,,,,,,,,,,,,,,
NULL,"Os ""Bonecos de Santo Aleixo"" no passado e presente do teatro em Portugal",,,,,,,,,,,,,,,,,,,,,,,
NULL,Portugal no Século XXI - Gerações Emergentes num Contexto Multi-étnico,,,,,,,,,,,,,,,,,,,,,,,
NULL,Modelos e Práticas da Comunicação da Ciência em Portugal,,,,,,,,,,,,,,,,,,,,,,,
NULL,Análise Assimptótica aplicada à Mecânica dos Meios Contínuos,,,,,,,,,,,,,,,,,,,,,,,
NULL,O Fado no Século XX: uma abordagem multidisciplinar ao património cultural intangível português.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Networked cities: urban infrastructures in Portugal (1850-1950),,,,,,,,,,,,,,,,,,,,,,,
NULL,"Investigação multidisciplinar em gramíneas de altitude, com ênfase no seu estatuto taxonómico e conservação",,,,,,,,,,,,,,,,,,,,,,,
NULL,"Estruturas cognitivas nucleares, psicopatologia sintomática e perturbações da personalidade",,,,,,,,,,,,,,,,,,,,,,,
NULL,"SAFE_PC - Segurança das Estruturas Premoldadas: Dimensionamento Geral, Ligações e Comportamento Sísmico",,,,,,,,,,,,,,,,,,,,,,,
NULL,RiCoBA - Livros com Conteúdos Ricos para Todos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Usabilidade e factores culturais: definição e modelação de variáveis culturais no uso dos media (MEDIA-UCF),,,,,,,,,,,,,,,,,,,,,,,
NULL,"Mechanisms of repression by AraR, a key regulator of carbohydrates utilization in Bacillus subtilis",,,,,,,,,,,,,,,,,,,,,,,
NULL,ASensor - ferramenta pequena e robusta para monitorização de arsénio ambiental,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Os Profissionais em Tecnologias da Informação e da Comunicação: Educação, Tecnologia e Desenvolvimento Informacional",,,,,,,,,,,,,,,,,,,,,,,
NULL,"Portugal, país de mortalidade excepcionalmente favorável?Aprofundamento micro-analítico (séculos XVII a XX)",,,,,,,,,,,,,,,,,,,,,,,
NULL,Caracterização do estado de iodémia de mulheres Portuguesas em idade fértil e suas consequências no desenvolvimento psicomotor dos recém-nascidos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Evolução da Península de Tróia: Morfodinâmica dos sistemas dunares e da linha de costa durante o final do Quaternário,,,,,,,,,,,,,,,,,,,,,,,
NULL,Mobilidade Inter-Partidária no Parlamento Europeu: Poder de Voto e Ideologia,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Impacto sensorial da 3-hidroxi-4,5-dimetil-2(5H)-furanona na ""idade tecnologica"" do vinho do Porto. Mecanismos de formação",,,,,,,,,,,,,,,,,,,,,,,
NULL,Investigação à escala nanométrica do comportamento de fadiga de filmes finos ferroeléctricos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Interacção solo-via férrea para comboios de alta velocidade,,,,,,,,,,,,,,,,,,,,,,,
NULL,Evolução experimental de reprodução bi-parental em populações de Caenorhabditis elegans,,,,,,,,,,,,,,,,,,,,,,,
NULL,Expressao e Funcao de hsUbc6e,,,,,,,,,,,,,,,,,,,,,,,
NULL,A Senegâmbia: Da Crítica de um Ícone Histórico-Sociológico à Reavaliação de um Objecto de Estudo,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Fernando Lopes-Graça, um século de Música Portuguesa (1906-2006)",,,,,,,,,,,,,,,,,,,,,,,
NULL,Limitadores de Corrente Supercondutores na Qualidade de Energia Eléctrica,,,,,,,,,,,,,,,,,,,,,,,
