acronym,title,projectUrl
DISCOM,Discourse connectives and the mind: a cross-linguistic analysis of processing and acquisition,
ADAO,Administrative Document Automate Optimization,
SURFACE ENDOCYTOSIS,Effect of nano-patterned substrate properties on cell attachment and endocytosis,
REEF FISH DIVERSITY,Diversity and community assembly in Caribbean reef fish,
NANOREACTOR,Engineering a bacterial toxin alpha-hemolysin with Vitamin B12: Single Molceule Catalysis in the alpha-hemolysin nanoreactor,
PI3K-C2-SIG,Signalling mechanisms of the class II isoforms of PI 3-kinase,
RES-NIGHT-NOR-2009,RESEARCHERS' NIGHT 2009 IN NORWAY,
LOTHERM,Low-dimensional quantum magnets for thermal management,
SUSYBILEPLHC,Supersymmetric and model independent bilepton searches at the LHC: an experimental and phenomenological approach,
DARK-GRB-SN,Optical Studies of Type Ia and Type Ic Supenovae,
EU-ISOTREC,Climatic and environmental changes in the Eurasian Subarctic inferred from tree-ring and stable isotope chronologies for the past and recent periods,
BERENI11,Be researcher for a night in 2011!,
MOLY-OAES,Global redox state of the ocean during Cretaceous oceanic anoxic events: new insights from molybdenum isotopes,
VASCAMY,Vascular and Aymloid Predictors of Neurodegeneration and Cognitive Decline in Nondemented Subjects,
NUAGO1,Exploring Nuclear Localization and Functions of Arabidopsis AGO1,
EVOPLASTINV,Evolving Phenotypic plasticity and Plant Invasiveness: An inter-disciplinary approach,
SOCIAL TAG MAPS,Mapping Products on Social Tagging Networks: Insights for Demand Forecast and Positioning,
AGNPROBES,Active Galactic Nuclei as probes of galaxy evolution,
EVOTELOX,Nutrition and reproductive strategies: the influence of dietary antioxidants on telomere dynamics and life history plasticity in birds,
MRI_NANOBIOSENSOR,Novel Nanobiosensors for Identifying Microorganisms Using Magnetic Relaxation Switches,
PMHS,"""Promoting mental health in schools: building a multi-level, cross national framework""",
IIIOS,Integrated Interventional Imaging Operating System,
PLASMODIUM MOTILITY,Dissecting cGMP- and calcium-dependent signalling pathways that control gliding of a malaria zoite,
ERG-LIGHT,Multi-Chromophore Systems for Light Induced Processes and Light Triggered Devices,
SUPRA-DYN,Dynamics of Soft Metallo-Supramolecular Materials from Entangled Macromolecular Precursors,
REQUIREMENTS@RUNTIME,Requirements-aware systems,
DIALMEC,Diaminations of Alkenes using Metal-free Chemistry,
INTUITION AND BIAS,Intuitive decision making and bias: Examination of their role in the initial mental-health intake with ethnically and racially diverse populations,
HIPODERM,High Potency Dermatologicals,
NANODYN,Theory of Dynamical Processes in Semiconductor Nanostructures,
BM 3D-AGING,Multidimensional Analysis of  Bone Marrow Microenvironmental Dynamics during Aging,
FABRICED,French and British Contemporary Ethical Debates on Human Enhancement: Building Dialogue and Shared Vocabulary,
FAWORIT,The Fascinating World of Researchers in the Age of Technology,
FLOUE,Facility location optimization under disruption and in an uncertain environment,
NCRNANEURO,Non-coding RNAs in neurodegeneration,
CHROMOREPAIR,Deciphering the role of chromatin remodelling in DNA damage repair,
FF10,Researchers’ Night in Sweden – ForskarFredag 2010,
AIRFORS,Aircraft for Environmental and Forest Science,
FMHAI,Formal Analysis and Modeling of Human-Automation Interaction,
STAIDY,Simulation Tool for AIrplane Ditching hYdrodynamics,
S2EUNET,"""Security, Services, nEtworking and performance of next generation IP-based multimedia wireless Networks""",
NANOITSELF,Advanced functional nanocomposites by cooperative self assembly,
EWOCS,Encapsulated Water Oxidation Catalysts,
EUROCRIMJUS,"""EU Criminal Justice in Comparative Perspective
(Council of Europe, European Union, United States)""",
ACTION COORDINATION,Cognitive and neural representations of action in temporally coordinated behaviour,
RE.WEB.I.S.,Researchers' Web In Society,
CORALCHANGE,Factors controlling carbonate production and destruction of cold-water coral reefs of the NE Atlantic,
SUBGRID-SCALE CLOUDS,Improving subgrid-scale cloud parameterization in global climate models using remote sensing data,
PROTEASOME-ADAPTORS,Adapting proteasomes to Proteotoxicity,
EYE POSITION,How do cortical representations of eye position impact spatial cognition ?,
LIPIDQUEST,Novel activity-based proteome and lipidome profiling of Arabidopsis in response to a changing environment: An opportunity to identify new key players in plant lipid metabolism,
CANCER KINOME,Systems Biology of Cancer Kinome,
TRIME,Triggering Mechanisms of Snow Slab Avalanches,
PALEOCLAK,Paleomagnetic applications for dating and identifying Holocene climate variability in southwestern Europe and Azores Islands as recorded by lake sediments,
ACPRE,"""ARTS, CRAFTS AND PROFESSIONS OF THE PAST THROUGH THE RESEARCHERS EYES""",
BUNSMAT,Microstructural Design of Bulk Ultra-fine Grained and Nanostructured Materials for High Performance Applications,
GUTIMMUNOIMAGING,Dynamic imaging the mucosal immune system,
MINDTHEGAP,Advanced Postdoctoral Training Programme,
EUSARNAD,Joint European and South African Research Network in Anxiety Disorders,
ERBORD,"""Border Security Issues in EU-Russia Relations: Challenges, Perceptions, and Responses""",
JUDGEPOL,"""Judging Political Violence: Histories, Norms and Contestations""",
IFHCMN,Innovative Form and Historical Conflicts in the Modern Novel,
EMCAPE,Evaluating Aerobic Microbial Methane Cycling under Archaean-Proterozoic Environmental Conditions,
FUNPROB,Functional semiconductor nanowire probes,
DOUBTANDITSNAMES,Doubt and Its Names,
NITLAB,A night in the lab,
RUBICON II,Rubicon II,
NANOCAL,Magnetic mechanisms at the nanoscale studied by themal probe: nanocaloriometry and heat released,
PASSENGER,Provision of optimum radio AcceSS at the Emerging Next GEneration NetwoRks,
MULTIPOL,Multifunctional Metallomesogenic Polymers,
PSE RETURNS,Labor-market returns to postsecondary education in Europe and the United States,
TEMSSOC,TOPOLOGICAL EFFECTS IN MATTER WITH STRONG SPIN-ORBIT COUPLING,
CHROMACT,Chromatin dynamics for gene activation in the developing flower,
EXIVC,Expanding the Potential of in vitro Compartmentalised Screening and Selection Approaches,
SNAKES AT SEA,Evolutionary transition to marine life: novel insight from sea snakes,
AFROBRIDGE,"The African connection and post-war design principles in architecture: 
the intellectual bridge to Europe and the USA",
ARH-ENDO,Mechanism of Endocytosis of the Ldl-Receptor via the Autosomal Recessive Hypercholesterolemia protein,
GALILEO,A night Among stars and lapillus,
HUMCONST2013,"""International Protection of Human Rights as a Constitutional Issue: Promises, Problems and Prospects""",
BCELL-T2D,Role of pancreatic beta-cell regeneration in the pathofisiology and treatment of insulin resistance and type 2 diabetes,
NANOSCOPE,Mastering novel switchable molecular materials at the nanometric scale for their technological application in the areas of nanoelectronics and nanophotonics,
NANOMAGNETS,Mesoscale Quantum Dissipation with Applications to Nanotechnolgy,
PHOENICS,Photocatalytic and Energy – storage Innovative Concretes,
ZF OPTOMODULOMICS,Dopaminergic modulation of neuronal circuit function in the zebrafish olfactory system,
CBOP,Cell Wall Biology in Oomycete Pathogenicity,
YOUGANG,Gangs policies: youth and migration in local contexts,
SUBSTRATE USE,Linking substrate consumption to consumer identity in carbon-cycling microbes inhabiting anoxic marine sediments,
KEEENZ,Knowledge and Expertise Exchange Europe - New Zealand,
HARMONICS-PLASMA,HARMONIC GENERATION IN EXTREME ULTRAVIOLET REGION THROUGH THE INTERACTION OF SHORT LASER PULSES WITH LOW-EXCITED LASER-PRODUCED PLASMA AND GAS JETS,
CONPLANK,Continuous measurements of plankton and environmental variables: towards assessment of phytoplankton community response to environmental change,
PREDICTSPEECH,Predictable Rhythm in Speech - Benefits for Perception and Production,
DROMIT,Parkinson disease susceptibility gene mutations in Drosophila melanogaster and the therapeutic potential of transgenes alternative oxidase and alternative NADH dehydrogenase,
KRAB-ZNF,KRAB zinc finger gene biology in evolution and disease,
LOCALENERGY,The potential of investments in energy efficiency and distributed generation to contribute to local development in Italy. Which role for local communities?,
HTE,How Terrorism Ends: A Comparative Analysis of Underground Organisations in Italy and Spain,
NEUCOD,Information-theoretic approach  to infer encoding patterns in a decision making process,
CLIMICE,Late Holocene climate and sea ice variability in the southwestern Labrador Sea,
GAMVOLVIS,GPU-Assisted Massive Volume Data Visualisation,
MODGROUP,The Model Theory of Groups,
PREMORRIT,The Polycomb Repression Complex 2 (PRC2): Mechanisms of recruitment and role in tumorigenesis,
CORPORA,Constructing and Representing the Past in the Ottoman Royal Atelier: A Synthetic Treatment of Sixteenth-Century Historiography and Illustrated Manuscript Production,
MULTITRADE,Does Trade Multilateralism have a Future?: Reviving the WTO’s Credibility as the premier Multilateral Trade Negotiating Forum,
MULTISENS,Multi-sensing polymer transistors for in vivo recording,
LUCES,"""Land Use Change, Environment and Society: a integrated framework for economic assessment""",
MULTIPLEXED-SPEX,"""Development of novel multiplexed SPEX-based methodologies to accurately genotype forensic, archaeological, and other marginal environmental sources of DNA""",
MEET,Mitochondrial European Educational Training,
GRB-SMB-2008,Gamma-ray bursts - Current and Future,
T6SS-PSEUDO-EFFECTOR,Identification of novel effectors of the Type Six Secretion Systems in Pseudomonas aeruginosa,
LI-AIR CATHODES,Engineering and Design of Novel Tailored Li-Air Battery Cathodes,
NUM2BEC,Number Conserving Approaches to Bose-Einstein Condensates,
FORCEDTRUST,"""Forced Trust: Emotional Bonds between People and State in Soviet Russia (1917-1991), A History of Trust and Mistrust""",
JET-CME,Solar dynamic phenomena as an astrophysical laboratory: Jets and Coronal Mass Ejections,
PROTEIN SYNTHESIS,The control of protein synthesis in health and disease,
INTEGRABLE SYSTEMS,Integrable systems in the theory of waves in fluids,
EMOTION AND AGEING,Neural substrates of emotion regulation across the lifespan,
PLAKORTIDE,Towards an enantioselective synthesis of Plakortide P and its application to the development of drugs for the treatment of Chagas disease,
DYNACOP,DYNamics of Architecturally COmplex Polymers,
ERG,Exact Renormalisation Group and Phases of Many Fermion Systems,
KWAF10,Killer Whales,
UEPHA-MS,United Europeans for the Development of Pharmacogenomics in Multiple Sclerosis,
STROMA,Stromal Cell- Immune Cell Interactions in Health and Disease,
D1SCO-FIL,"""Disentanglement of the 1D electronic properties of Single-Walled Carbon Nanotubes via separation, co-doping and filling""",
HILHC,Heavy Ion Collisions: from RHIC to LHC,
PETOXSAR,Peptide-Toxins as probes for the Structure –Activity Relationship (SAR) investigation against the nicotinic acetylcholine receptors (nAChRs) subtypes,
2007UWM,Let’s discover 2007 underwater mysteries,
TOFTCIG,"""Demography, Politics and Conflict: The Case of India""",
MORFING,Characterization of the role of morphogens during growth of the Zebrafish pectoral fin using advanced biophysical tools,
SPICIX,Single nano-Particle Imaging with Coherent Intense soft X-rays,
RIBOREGAL,ROLE OF RIBOSWITCHES IN REGULATING METABOLISM IN ALGAE,
FUEL MAKING ALGAE,Real-time non-invasive characterization and selection of oil-producing microalgae at the single-cell level,
SPI,"""Strategies, payoffs and incentives""",
CHIRALCMR,"Chiral catalytic membrane reactor for high efficient preparation of 
enantiopure compounds",
PICS,Photonic Integrated Circuits and Systems,
SWITCHR5-X4,Determinants of the switch from R5- to X4-tropic virus in HIV-1 infected individuals,
SUSHGEN,Sustainable Hydrogen Generation,
NUMASS,Direct neutrino mass determination with cryogenic microcalorimeters,
SAFES,Service Assessment and Failure of Earth Structures,
POMHYDCAT,Coupled Polyoxometalate – Hydrogenase Catalysts for Photocatalytic Water Splitting,
RESTAVAC,Regulation of Expression of Staphylococcus aureus Vaccine Antigen Candidates,
HOMOMERS,"""Exploiting homomers to reveal new principles of protein interaction, polymerization and aggregation""",
VISUALEMPIRES,Empires of the Visual - public visual economies in Southern Africa and the genesis of African modernities,
ISOMETRIC,Isometric actions,
SPAEX,Experimental verification of the mechanisms of shock waves acceleration of volcanic particles toward metal targets: a tool to understand shock waves hazard in explosive volcanic eruptions,
QUARCTIC,Quantifying Arctic responses to past climate change,
MATNEC,Microscopic and Algebraic Theory of Nuclei under Extreme Conditions,
