,title,projectUrl,acronym
6249,Integrated multi-layer optimization in broadband DVB-S.2 SAtellite Networks,http://www.ist-imosan.gr,IMOSAN
6264,Promoting ecosystems and regional development - in support of regional operational support of regional operational programming,http://www.peardrop.eu,PEARDROP
6273,Cooperative communication system to realise enhanced safety and efficiency in European road transport,http://www.com2react-project.org/,COM2REACT
6280,MODELing solution for softWARE systems,http://www.modelware-ist.org/,MODELWARE
6289,Mobile workers' secure business applications in ubiquitous environments,http://www.mosquito-online.org/,MOSQUITO
6291,Cognitive systems for cognitive assistants,http://www.cognitivesystems.org/,COSY
6324,News engine web services,http://www.news-project.com/,NEWS
6369,A distributed interactive audio-visual virtual reality system,http://www.uni-verse.org/,UNI-VERSE
6379,Intelligent Self-describing Technical and Environmental Networks,http://www.s-ten.eu/,S-TEN
6388,enabling users for - distance-working and organizational mobility using ambient intelligence service networks,http://www.eu-domain.eu.com/pn/index.php,EU-DOMAIN
6393,Virtual information and knowledge environment Framework,http://www.vikef.net/,TWO KNOWLEDGE VIKEF
6403,Misuse detection system,http://www.comarch.com/en/mds/,MDS
6409,"Changing interests and identities in European border regions: EU policies, ethnic minorities and socio-political transformation in member states and accession countries",http://www.eliamep.gr/main.asp?cat=3,EUROREG
6414,Information society technologies to open knowledge. Russia,http://www.istok-ru.eu,ISTOK.RU
6442,Competition contents and broadband for the Internet in Europe,http://www.cocombine.org/,COCOMBINE
6448,Monitoring and addressing synergies and opportunities between Europeans and indians,http://www.euroindia-it.org,MONSOON
6460,"Restructuring demining research from regional, initiatives within Europe",http://www.delve.vub.ac.be/,DELVE
6490,Programmable Artificial Cell Evolution (PACE),http://134.147.93.66/bmcmyp/Data/PACE/Public,PACE
6493,Advanced tools for developing highly realistic computer games,http://www.gametools.org/,GAMETOOLS
6529,RSFQ control of Josephson Junction Qubits,http://www.ic.chalmers.se/rsfq/rsfqubit/index.htm,RSFQUBIT
6540,Analysing Broadband Access for Rural Development,http://www.a.bard.org,A-BARD
6546,Development of a knowledge platform to support Euro-Latin American research Partnerships in ICT,http://www.solar-ict.eu,SOLAR-ICT
6552,Smart chips for smart surroundings,http://www.smart-chips.net/public/html/index.php,4S
6555,Extending information society networks to Western Balkan countries,http://www.is2web.org,IS2WEB
6563,Media monitoring and multimodal analysis for time critical decisions,http://www.direct-info.net/,DIRECT-INFO
6579,Development of research competence in dynamic systems and game theory; theoretical time series econometrics and finance and productivity measurement in the Agri-Food system,http://economics.soc.uoc.gr/html/index.php?newlang=eng,DYTSPM
6583,4G MC-CDMA multiple antenna system on chip for radio enhancements,http://www.ist-4more.org,4MORE
6585,Broadcasting and multicasting over enhanced UMTS mobile broadband networks,http://b-bone.ptinovacao.pt/,B-BONE
6587,Supply Information Dynamic Exchange and Control by Web-based Interaction Network,http://www.spider-win.de/spider-win.htm,SPIDER-WIN
6590,Reveal this: retrieval of video and language for the home user in an information society,http://www.reveal-this.org,REVEAL THIS
6594,Regional impact of information society technologies in Africa (IST-AFRICA 2005 - 2006),http://www.ist-africa.org,IST-AFRICA
6598,MIcrosystems platform for MObile Services and Applications,http://www.mimosa-fp6.com/,MIMOSA
6601,Virtual cost engineering studio,http://euproject.v-ces.com/,V-CES
6602,Intelligent small world autonomous robots for micro-manipulation,http://i60p4.ira.uka.de/~seyfried/tikiwiki-1.7.3/tiki-index.php?page=I-Swarm,I-SWARM
6605,MHP conformance testing improvement by development of new conformance tests in Europe,http://www.irt.de/mhp-confidence/,MHP-CONFIDENCE
6608,Reference Systems for Cybersecurity,http://cybersecurity.jrc.it,
6609,The Portal for Projects and Communities In the Virtual Organisation Domain,http://www.ve-forum.org/,VE-FORUM
6613,The MHP knowledge project,http://www.mhp-knowledgebase.org/,MHP-KDB
6636,Mammography with molecular imaging,http://www.mammiproject.com,MAMMI
6638,Spatial economics and remote sensing of elephant resources,http://www.savetheelephants.org/,SEARS
6647,European Pressure Equipment Research Council,http://eperc.jrc.nl/,
6648,Networked Organisations - Research into Standards,http://www.no-rest.org/,NO-REST
6659,Cross-Organisational Workflow Formation and Enactment,http://www.crosswork.info/,CROSSWORK
6660,"Ubiquitous Networks with a secure provision of services, access, and content delivery",http://www.ubisec.org/,UBISEC
6661,Supporting European Competence in the Area of Ubiquitous Mobile Communications,http://www.telecom.ece.ntua.gr/spectrum/,SPECTRUM
6662,Feasibility study for a 'Flying Wafer' concept to implement a European virtual 300mm RandD-Line,http://www.flying-wafer.info/,FLYING WAFER
6665,Advanced displays research integration action,http://www.adria-network.org/,ADRIA
6668,The Innovative Rights and Access Management Inter-platform SolUtion,http://www.tiramisu-project.org/,TIRAMISU
6670,Network management of traffic monitoring infrastructure,http://www.csg.ethz.ch/people/dimitroc,CAG
6671,European Robotics Network,http://www.euron.org/,EURON
6673,The European Treasury Platform,http://www.mytreasury.org/,MYTREASURY
6678,"Secure, Internet-able, mobile platforms leadIng citizens towards simplicity",http://www.ist-simplicity.org,SIMPLICITY
6679,Flexible Gateways Architecture for enhanced access network services and applications,http://www.teletel.gr/flexinet,FLEXINET
6683,Robust mixed-signal design methodologies for smart power ICs,http://www-g.eng.cam.ac.uk/robuspic/,ROBUSPIC
6686,Solar Atmospheric and Interplanetary Research,http://www.solairenetwork.eu,SOLAIRE
6690,PRO active actions for NMS,http://www.pro-nms.net,PRO_NMS
6698,GREAT-IST,http://www.great-ist.org,GREAT-IST
6699,Monitoring Illicit Discharges from Vessel,http://humanitarian-security.jrc.it/oilspill/oilspill.htm,
6700,Encouraging and stimulating future RTD cooperation in the field of information society technologies between Europe and Asia-Pacific region,http://www.engage-ist.org,ENGAGE
6701,Broadband in Europe for All: a Multi-Disciplinary Approach,http://www.ist-bread.org/,BREAD
6702,Monitoring Compliance with EU Fisheries Regulations,http://intelligence.jrc.cec.eu.int/fish/index.htm,
6703,Wide Bandgap semiconductors,http://www.widgap.org/,WIDGAP
6704,Compliance and Control of Agricultural and Regional Policies,http://mars.jrc.it,
6705,Pictures from the past: A wireless network of magic digital cameras and palmtops for archaeological travels through the time,http://services.txt.it/agamemnon,AGAMEMNON
6708,Canada-Europe collaboration in IST research and technology development,http://www.ist-ec.org,IST-EC 2
6709,Application of Probabilistic Inductive Logic Programming,http://www.aprill.org/,APRIL II
6713,"Browsing, listening, interacting, performing, sharing on future HIFI systems",http://shf.ircam.fr/,SEMANTIC HIFI
6714,Side Channel Analysis Resistant Design Flow,http://www.scard-project.eu,SCARD
6716,LOW COST INTELLIGENT NETWORKED OPTIC SENSOR,http://www.inos-ist.org/,INOS
6720,High Density Integration of Dies into Electronics Substrates,http://www.hidingdies.net/ ,HIDING DIES
6721,Understanding Networks of Learning Design,http://www.unfold-project.net/,UNFOLD
6729,Advanced satellite mobile systems-task force specific support action,http://asms.wss.bcentral.com/mossa,MOSSA
6732,Russia-EU communities in IST,http://www.singleimage.co.uk,RECIST
6741,Enhancing the participation of research organizations from associated candidate countries to the 6th Framework Programme,http://www.european-ist.net,EUROPEAN IST
6746,Support for EU-China cooperation in the ICT field,http://www.eurochina-ict.org,CHINACOOP
6748,Statistical and Econometric Tools for Economic Analysis,http://www.jrc.cec.eu.int/uasa/,
6751,Crop Monitoring for Food Security,http://mars.jrc.it/food,
6753,Information Support for Effective and Rapid External Aid,http://dma.jrc.cec.eu.int /,
6757,Process management and design system for microsystem technologies,http://82.201.2.110/promenade/,PROMENADE
6759,Digital Switchover. Developing Infrastructures for Broadband Access,http://www.athena-ip.org/,ATHENA
6761,Improvement of the emergency risk management through secure mobile Mechatronic support to bomb disposal,http://www.rescuer-ist.net/,RESCUER
6767,Semiconductor Nanospintronics,http://obelix.physik.uni-wuerzburg.de/nanospin/,NANOSPIN
6769,Methodology and tools infrastructure for the creation of knowledge units,http://metokis.salzburgresearch.at/index.html,METOKIS
6770,SECURE-JUSTICE: secure communication and collaboration framework for the judicial co-operation environment,http://www.secure-justice.org,SECURE-JUSTICE
6774,Novel Magneto-Optical Biosensors for Malaria Diagnosis,http://www.mottest.org/,MOT-TEST
6776,Protection of the Environment from Ionising Radiation in a Regulatory Context,http://www.ceh.ac.uk/protect,PROTECT
6797,Enabling efficient and operational mobility in large heterogeneous IP networks,http://www.ist-enable.org,ENABLE
6798,Hotspot ecosystem research on the margins of European seas,http://www.eu-hermes.net/,HERMES
6806,"Young stellar objects, their surroundings and jets: advanced observational and MHD studies",http://www.astropa.unipa.it/~orlando/PHOENIX,PHOENIX
6808,Aero-acoustical and thermo-acoustical coupling in energy processes,http://www.cerfacs.fr/aether,AETHER
6810,Investigation of the electroweak symmetry breaking and the origin of mass using the first data of the ATLAS detector at the LHC,http://artemis.web.cern.ch/artemis/,ARTEMIS
6820,Smart molecules for super materials,http://www.sfi.ie/uploads/documents/upload/Excellence_book.pdf,SMART
6821,Middleware Platform for Developing and Deploying Advanced Mobile Services,http://www.ist-midas.org/,MIDAS
6824,Developing knowledge practices - laboratory,http://www.kp-lab.org/,KP-LAB
6828,Dependable security by enhanced reconfigurability,http://www.deserec.eu,DESEREC
6835,Intelligent Logistics for Innovative Product Technologies,http://www.ilipt.org/public/,ILIPT
6842,"Cooperative systems for road safety ""Smart Vehicles on Smart Roads""",http://www.safespot-eu.org,SAFESPOT
6843,Broadband to rural America over satellite integrated links,http://www.dvb-brasil.eu/,BRASIL
6848,Development of 4k compatible LCOS micro-display for D-cinema and simulation applications,http://www.4ork.net/index.html,FORK
6857,Applied Genomic strategies for treatment and prevention of cardiovascular death in Uraemia and end stage renal disease,http://www.genecure.eu/,GENECURE
6859,MachIne learning for embedded programs optimization,http://www.milepost.eu,MILEPOST
6860,Semantic web services interoperability for geospatial decision making,http://www.swing-project.org,SWING
6862,Photonic Components for Ultra wideband Radio over optical Fiber,http://www.ist-uroof.org,UROOF
6864,European Multi-threaded Dynamic SME Networks for Market-Driven ELV Recycling,http://195.187.100.149/emult/,E-MULT
6866,OpenKnowledge,http://www.openk.org,OpenKnowledge
6869,(R) - Evolutionary Catalysis,http://www.revcat.eu/index.htm,REVCAT
6872,Virtual European Music School,http://www.vemus.org/,VEMUS
6876,Development of Spartan Spatial Random Field models for Geostatistical Applications,http://www.mred.tuc.gr/projects/spatstat/index.html,SPATSTAT
6881,Hearing at Home,http://www.hearing-at-home.eu/,HaH
6889,Integrated Wind Turbine Design,http://www.upwind.eu/default.aspx,UPWIND
6891,Integrated Photonic mm-Wave Functions For Broadband Connectivity,http://www.ist-iphobac.org,IPHOBAC
6894,Demonstration of SOFC stack technology for operation at 600C,http://www.sofc600.eu/,SOFC600
6898,Analytical glow discharge network,http://www.gladnet.eu,GLADNET
6906,"g-Eclipse - An integrated, Grid enabled workbench tool for Grid application users, Grid developers and Grid operators based on the Eclipse platform",http://www.geclipse.org/,g-Eclipse
6914,Optimisation and pre-validation of an in vitro test strategy for predicting human acute toxicity,http://www.acutetox.eu,A-CUTE-TOX
6920,"Dynamically evolving, large scale information systems",http://delis.upb.de/,DELIS
