title,projectUrl,acronym,return_code,redirect_url
(R) - Evolutionary Catalysis,http://www.revcat.eu/index.htm,REVCAT,timed out,
Virtual European Music School,http://www.vemus.org/,VEMUS,403,
Development of Spartan Spatial Random Field models for Geostatistical Applications,http://www.mred.tuc.gr/projects/spatstat/index.html,SPATSTAT,200,
Hearing at Home,http://www.hearing-at-home.eu/,HaH,200,
Integrated Wind Turbine Design,http://www.upwind.eu/default.aspx,UPWIND,[Errno 113] No route to host,
Integrated Photonic mm-Wave Functions For Broadband Connectivity,http://www.ist-iphobac.org,IPHOBAC,200,
Demonstration of SOFC stack technology for operation at 600C,http://www.sofc600.eu/,SOFC600,200,
Analytical glow discharge network,http://www.gladnet.eu,GLADNET,[Errno -2] Name or service not known,
"g-Eclipse - An integrated, Grid enabled workbench tool for Grid application users, Grid developers and Grid operators based on the Eclipse platform",http://www.geclipse.org/,g-Eclipse,[Errno -2] Name or service not known,
Optimisation and pre-validation of an in vitro test strategy for predicting human acute toxicity,http://www.acutetox.eu,A-CUTE-TOX,200,
"Dynamically evolving, large scale information systems",http://delis.upb.de/,DELIS,timed out,
3g-Nanotechnology based targeted drug delivery using the inner ear as a model target organ,http://www.nanoear.org/,NANOEAR,200,
"Thematic Network on silicon on insulator technology, devices and circuits",http://www.eurosoi.org,EUROSOI,[Errno -2] Name or service not known,
The acclimation of photosynthetic organisms to sulphur deprivation,http://genomes.mcdb.ucla.edu/CreSulfur/,APOSD,200,
"Data, Information, and Process Integration with Semantic Web Services",http://dip.semanticweb.org/,DIP,200,
Network of Excellence Professional Learning,http://www.prolearn-project.org/,PROLEARN,301,http://prolearn.archiv.zsi.at/
European learning GRID infrastructure,http://www.elegi.org/,E-LEGI,200,
Legal knowledge transfer accelerator for SME clusters and digital business ecosystems,http://www.ubique.org/lektor/,LEKTOR,404,
"Perception, action and cognition through learning of object-action complexes",http://www.paco-plus.aau.dk/,PACO-PLUS,[Errno -2] Name or service not known,
Semantic audio-visual entertainment reusable objects,http://www.salero.info,SALERO,301,http://www.salero.eu/
Monomode Surface Emitting Lasers,http://www.ist-mosel.org/,MOSEL,[Errno -2] Name or service not known,
"Novel computational and informatics approaches for the 
quantitative studies of proteins",http://www.sysbio.vtt.fi,COMPROT,[Errno -2] Name or service not known,
Multipurpose tuneable microwave plasma source of germicidal modified atmospheric packaging for food industries,http://www.ljmu.ac.uk/GERI/RFM/90985.htm,MICRO-GMAP,404,
Global involvement of public research scientists in regulations of Bio-safety and Agricultural Biotechnology,http://pubresreg.org/index.php?option=com_content&task=blogcategory&id=62&itemid=62,SCIENCE 4 BIOREG,301,http://www.prri.net/?option=com_content&task=blogcategory&id=62&itemid=62
Non-linear Sigma Models in String Theory,http://theory-hamburg.desy.de,N.S.M.S.T.,200,
Value-added chemicals and hydrogen from biomass,http://www.avantium.com www.yxy.com,SUGAR,[Errno -2] Name or service not known,
Feedback mechanisms in models for ecological forecasts,http://www.bio.uni-potsdam.de/professuren/oekosystemmodellierung/aktivitaten/femmes_cobo/femmes,FEMMES,404,
Development of a high throughput genomics-based test for assessing genotoxic and carcinogenic properties of chemical compounds in vitro,http://www.carcinogenomics.eu/,CARCINOGENOMICS,[Errno -2] Name or service not known,
Supramolecular chemistry and gene therapeutic potential of amine-substituted cyclodextrin end-functionalized triazine dendrimers based on melamine,http://www.eie.gr/nhrf/institutes/iopc/eu-projects/supragene/overview-en.html,SUPRAGENE,200,
Families and the corporation in European Capitalism,http://www.bepress.com/cas/vol3/iss1/art5/,JAMES_FAMILIES,503,
Tailoring growth and opto-electronic properties for organic nanoscale semiconductor devices,http://www.ifn.cnr.it/,TOPOS,200,
"Fuel Flexible, Air-regulated, Modular, Electrically Integrated SOFC System",http://www.flamesofc.org/,FLAME-SOFC,200,
Novel efficient solid storage for hydrogen,http://www.nesshy.net/,NESSHY,200,
EUROPRACTICE - coordination of proactive NAS interaction and an awareness dissemination and exploitation bridge,http://www.te.rl.ac.uk/europractice_com/partners/bridge.html,BRIDGE,[Errno -2] Name or service not known,
Control of specificity in the NF-kB system,http://www.immunbio.mpg.de/home/research/cellmolimmun/saccani/index.html,NF-KBS SPECIFICITY,404,
Coordination action of research on intermediate and high temperature specialised membrane electrode assemblies,http://www.carisma-network.eu/pages/index.html,CARISMA,403,
European native seed conservation network,http://www.ensconet.eu/,ENSCONET,403,
Multimedia content discovery and delivery,http://www.comtec.e-technik.uni-kassel.de/content/projects/mcdn/,MCDN,200,
Designing the Aquaculture Centre of Technology - facing the unmet needs in European aquaculture,http://www.designact.org,DESIGNACT,403,
A supporting programme for capacity building in the black sea region towards operational status of oceanographic services,http://www.ascabos.io-bas.bg/,ASCABOS,200,
SEARCHIN: Searching in a networked world,http://grid.ucy.ac.cy/SEARCHiN/index.html,SEARCHIN,404,
Hungarian Bioinformatics,http://www.renyi.hu/conferences/bp2008/,HUBI,200,
"Discovery Days: Advanced Technology meets Science and Culture. Using advanced technological applications to improve visitors experience in museums, science centres and archaeological sites",http://www.ea.gr/ep/discoverydays,DISCOVERY DAYS,301,http://www.ea.gr/ep/discoverydays/
"Industrialised, Integrated, Intelligent Construction",http://www.i3con.org/,I3CON,200,
In vitro techniques for the identification of novel treatment strategies for brain and spinal cord traumatic injury,http://www.ncbi.nlm.nih.gov/pubmed/20353772,CCMST,200,
Historical Ecology of East African Landscapes,http://www.york.ac.uk/archaeology/research/current-projects/heeal/,HEEAL,200,
Gender awareness participation process: Differences in the choices of science careers,http://www.gendergapp.eu,GAPP,200,
A science base on photovoltaics performance for increased market transparency and customer confidence,http://www.pv-performance.org/,PERFORMANCE,403,
International Action for Sustainability of the Mediterranean and Black Sea EnvirOnmeNt(IASON),http://www.iasonnet.gr/,IASON,200,
Integration of Renewable Energy Sources and Distributed Generation into the European Electricity Grid (IRED),http://www.ired-cluster.org/,IRED,500,
"European training courses and conferences in group theory (geometric, analytic and ergodic aspects of group theory)",http://www.latp.univ-mrs.fr/~hamish/Groups007/,GROUPS,404,
Transfer of expertise in technologies of editing,http://www.texte.ie,TEXTE,200,
"Internal target experiments with highly energetic stored and cooled secondary beams at the international accelerator facility, Darmstadt Ion Research and Antiproton Center (DIRAC)",http://www.gsi.de/fair/index_e.html,DIRACSECONDARY-BEAMS,404,
Improvement of competitiveness of the labour market and its entities,http://www.lama.edu.pl,LAMA,200,
Intensive program for transfer of knowledge to Eastern European reference pole for micro- and nanotechnologies - NANOTEC-EST,http://www.biobase.ro/ToK-NANOTEC-EST,TOK-NANOTEC-EST,[Errno -2] Name or service not known,
Downscaled Assembly of Vertically Interconnected Devices,http://www.isit.fraunhofer.de/german/modulint/david.html,DAVID,404,
Groundwater-derived Nutrient and Organic Matter: alteration during transit through coastal sediment,http://www.marsci.uga.edu/FacultyPages/Joye/research/coastal.htm,GNOM,404,
Hybrid nanocrystals exhibiting advanced and tailored properties,http://www.research-europe.com/magazine,NANOTAIL,404,
Development of human-computer monitoring and feedback systems for the purposes of studying cognition and translation,http://www.dpmi.tu-graz.ac.at/eye2it.html,EYE-TO-IT,[Errno -2] Name or service not known,
Remediation of hearing loss,http://mariecurie.ifps.org.pl/,HEARINGTREAT,200,
Distributed knowledge systems and techniques for advanced network management,http://www.ericsson.com/uk/ericsson/marie_curie/index.shtml,DISTORM,404,
"Physics at TeV colliders, tools and the dark matter connection",http://lapth.in2p3.fr/conferences/LesHouches/Houches2007,PHYSTEV,301,http://lapth.cnrs.fr/conferences/LesHouches/Houches2007/
In silico tools to reduce the use of animals in toxicity testing for bio-reactive chemicals,http://www.staff.livjm.ac.uk/phamcron/qsar/InSilicoTox.htm,INSILICOTOX,404,
"Modelling, characterization and development of MgB2 superconductors for AC power applications",http://www.columbussuperconductors.com,MODELMGB2,200,
Molecular adaptation in ecologically relevant organisms,http://www.jon-slate.staff.shef.ac.uk/html,MAERO,301,http://www.jon-slate.staff.shef.ac.uk/html/
A Cognitive Approach to Rural Sustainable Development the dynamics of expert and lay knowledges,http://www.corason.hu/,CORASON,200,
Rhetorics and Realities - Analysing Corporate Social Responsibility in Europe,http://www.rare-eu.net,R.A.R.E.,301,http://www.rare-eu.net/index.php?id=8
Arenas for risk governance,http://www.argonaproject.eu,ARGONA,200,
CO2 geological storage: research into monitoring and verification technology,http://www.co2remove.eu,CO2REMOVE,200,
Towards optimised chemical processes and new materials discovery by combinatorial science,http://www.topcombi.org/,TOPCOMBI,Server Error,
Risk Mitigation for Earthquakes and Landslides,http://www.lessloss.org/main/index.php,LESSLOSS,404,
Biomass for the market competitive and environmentally friendly synthesis of bio-products together with the production of secondary enERGY carriers through the biorefinery approach,http://www.biosynergy.eu/,BIOSYNERGY,200,
EUROPEAN NETWORK ON COASTAL RESEARCH,http://www.encora.corila.it/,ENCORA,200,
Nanophotonics to realise molecular-scale technologies,http://www.phoremost.org,PHOREMOST,302,http://www.nanophotonicseurope.org/
Store Logistics and Payment with NFC,http://www.stolpan.eu/,StoLPaN,[Errno -2] Name or service not known,
Effects of precipitation change on terrestrial ecosystems - a workshop and networking activity.,http://www.climaite.dk/eprecot/Eprecot.html,EPRECOT,404,
An integrated modular service for microfluidics,http://www.sintef.no/microbuilder,MICROBUILDER,200,
Proton Exchange Membrane- based Electrochemical Hygrogen Generator,http://www.genhypem.u-psud.fr/,GENHYPEM,302,http://www.genhypem.u-psud.fr/_hebergement/
ASSESSMENT OF THE EUROPEAN TERRESTRIAL CARBON BALANCE,http://www.carboeurope.org/,CARBOEUROPE-IP,200,
"Re-engineering of natural stone production chain through knowledge based processes, eco-innovation and new organisational paradigms",http://www.istone.ntua.gr,I-STONE,404,
Local New Energy Technology Implementation (LETIT),http://letit.energyprojects.net/,LETIT,200,
Environment for the development and distribution of open source software,http://www.edos-project.org/,EDOS,301,http://edos-project.org/
European animal disease genomics network of excellence for animal health and food safety,http://www.eadgene.org (will be soon accessible),EADGENE,[Errno -2] Name or service not known,
Delivering Alien Invasive Species Inventories for Europe,http://www.europe-aliens.org/,DAISIE,200,
The Development and Operation of the UK Mobility Gateway and Mobility Centres,http://www.britishcouncil.org/new/euraxess/,NETWORK UK,301,https://www.britishcouncil.org/new/euraxess/
Development of a European psychosocial Risk Management Framework,http://prima-ef.org/default.aspx,PRIMA-EF,404,
ENhanced Geothermal Innovative Network for Europe,http://engine.brgm.fr/,ENGINE,200,
"Knowledge, Institutions and Gender: an East-West comparative study",http://www.knowing.soc.cas.cz/,KNOWING,[Errno -2] Name or service not known,
Researchers' Mobility Assistance in Iceland',http://www.euraxess.is,DESTINATION: ERA,301,http://www.euraxess.is/home/
An abstraction architecture for cognitive agents,http://www.ics.forth.gr/gnosys/,GNOSYS,200,
Realizing the semantic web,http://knowledgeweb.semanticweb.org/,KNOWLEDGE WEB,timed out,
European Research Area Mobility in Italy (ERAMIT),http://www.euraxess.it/,ERAMIT,200,
Start-up and Operation of Mobility Centre in Sweden (MOBILITY CENTRE SWE),http://www.researchinsweden.se/,MOBILITY CENTRE SWE,301,http://www.euraxess.se/
Co-operative Vehicle-Infrastructure Systems,http://www.cvisproject.org,CVIS,200,
Organics over the Ocean Modifying Particles in both Hemispheres,http://www.atmosphere.mpg.de/enid/oomph,OOMPH,[Errno 113] No route to host,
